"PURCHASEID","COMPONENTID","PRICEPAID","QUANTITY","QUANTITYRECEIVED"
8871,1426100,239.18,17,17
8872,1815000,16.9,44,44
8872,1810020,32.21,26,26
8873,1605920,210.08,50,50
8873,1716000,242.67,50,50
8874,1231000,86.57,179,179
8874,1231100,66.27,24,24
8875,1308000,24.48,20,20
8875,722000,62.3,13,13
8875,722100,28.5,7,7
8875,817100,130.6,13,13
8875,817200,68.83,7,7
8875,1115100,48.25,7,7
8875,512200,97.06,7,7
8875,1513000,145.83,13,13
8875,1513100,86.04,7,7
8875,1606000,248.68,20,20
8875,1714000,295.7,13,13
8875,1115000,80.92,13,13
8875,616000,147.98,13,13
8875,512000,151.67,13,13
8875,409500,159.49,7,7
8875,409000,196.81,13,13
8875,312400,85.8,7,7
8875,312000,156.51,14,14
8875,211500,35.32,7,7
8875,211000,54.06,13,13
8875,114500,37.71,7,7
8875,114000,43.68,14,14
8875,1717000,349.19,7,7
8875,616200,87.93,8,8
8876,1824300,27.51,120,120
8876,1824100,37.35,22,22
8877,1824000,34.64,27,27
8877,1824010,24.84,41,41
8878,513800,93.43,51,51
8879,220,241.51,5,5
8879,230,194.49,19,19
8879,240,234.97,7,7
8879,320,288.74,10,10
8879,340,278.18,8,8
8879,350,295.06,9,9
8879,410,402.85,12,12
8879,420,560.91,11,11
8880,610,362.72,9,9
8880,620,377.86,5,5
8880,540,814.98,10,10
8880,530,739.04,7,7
8881,115500,101.29,76,76
8881,115000,83.29,11,11
8882,116000,36.46,37,37
8882,116500,35.54,60,60
8883,721000,140.16,51,51
8884,614000,192.68,50,50
8885,1426310,318.86,85,85
8886,916000,43.77,18,18
8886,916500,45.61,14,14
8887,918100,311.61,13,13
8888,314000,68.22,50,50
8888,428700,45.41,50,50
8888,1308100,24.99,51,51
8889,1115600,87.62,110,110
8889,1021210,108.67,136,136
8889,1115700,85.84,26,26
8889,1021110,131.17,11,11
8889,918400,56.54,110,110
8889,918200,86.18,26,26
8890,918510,77.86,12,12
8890,1021010,79.9,5,5
8890,1021020,78.67,38,38
8890,918500,76.65,7,7
8891,1426400,448.91,50,50
8892,1513200,87.29,110,110
8893,1717310,229.54,11,11
8893,1606310,176.94,11,11
8894,818100,35.75,25,25
8894,617300,56.83,4,4
8894,1113000,28.85,25,25
8894,1115500,53.77,11,11
8894,818200,85.84,94,94
8894,818000,85,11,11
8894,722500,20.89,60,60
8894,1303020,10.67,29,29
8894,701020,28.98,19,19
8894,1607100,105.85,29,29
8894,617200,96.28,30,30
8894,617000,246.94,30,30
8894,719000,22.47,17,17
8894,1307000,11.7,70,70
8894,1510020,116.91,11,11
8894,1511000,83.54,25,25
8894,1603020,65.61,25,25
8894,1607150,89.56,30,30
8894,1607180,81.31,4,4
8894,1703000,71.37,8,8
8894,1703020,68.95,17,17
8894,1718100,121.68,29,29
8894,1718150,120.77,30,30
8894,1718180,110.03,4,4
8894,616600,83.68,6,6
8894,410000,223.16,11,11
8894,1513400,118.02,29,29
8894,213000,55.85,60,60
8894,212000,34.15,11,11
8894,212300,27.67,8,8
8894,410400,135.32,7,7
8894,212800,22.89,6,6
8894,616500,94.9,11,11
8894,213200,19.36,31,31
8894,213400,15.44,4,4
8894,313000,60.21,11,11
8894,313200,49.54,8,8
8894,313300,55.37,11,11
8894,313400,39.46,6,6
8894,313600,75.59,30,30
8894,313800,46.24,30,30
8894,513300,56.32,7,7
8894,616400,93.74,8,8
8894,616300,174.09,11,11
8894,513600,55.69,3,3
8894,313900,31.95,3,3
8894,513400,89.64,30,30
8894,513200,78.71,19,19
8894,513000,138.67,11,11
8894,428000,104.99,30,30
8894,410700,78.51,35,35
8894,410200,153.33,19,19
8894,212600,36.97,11,11
8894,513500,59.76,30,30
8895,1426000,210.02,21,21
8896,1426100,243,22,22
8897,1810020,30.85,34,34
8897,1815000,16.1,34,34
8898,1716000,232.26,31,31
8898,1605920,215.58,31,31
8899,1231000,94.46,131,131
8899,1231100,66.85,13,13
8900,1606000,268.32,13,13
8900,722100,29.68,3,3
8900,817100,132.16,10,10
8900,817200,73.46,3,3
8900,1115000,89.17,10,10
8900,1115100,47.42,3,3
8900,1308000,23.76,13,13
8900,1513100,84.97,3,3
8900,1714000,289.28,10,10
8900,1717000,358.38,3,3
8900,512200,96.02,3,3
8900,1513000,136.26,10,10
8900,211000,56.81,10,10
8900,722000,59.52,10,10
8900,114500,37.37,3,3
8900,211500,35.13,3,3
8900,312000,164.32,10,10
8900,312400,83.19,3,3
8900,409000,197.93,10,10
8900,409500,157.08,3,3
8900,512000,152.17,10,10
8900,616200,88.57,3,3
8900,616000,146.2,10,10
8900,114000,42.05,10,10
8901,1824100,39.19,22,22
8901,1824300,27.8,60,60
8902,1824000,33.4,20,20
8902,1824010,24.67,26,26
8903,513800,85.67,31,31
8904,320,293.63,8,8
8904,340,277.89,5,5
8904,420,554.68,8,8
8904,410,401.28,5,5
8904,240,225.63,3,3
8904,230,203.01,6,6
8904,220,248.9,4,4
8904,350,314.78,10,10
8905,530,765.99,15,15
8905,540,811.35,3,3
8905,610,358.99,8,8
8905,620,363.24,3,3
8906,115500,102.47,61,61
8906,115000,82.3,11,11
8907,116000,35.26,25,25
8907,116500,35.78,34,34
8908,721000,148.18,31,31
8909,614000,181.71,31,31
8910,1426310,308.72,64,64
8911,916000,44.48,6,6
8911,916500,43.56,8,8
8912,918100,331.44,10,10
8913,1308100,22.99,32,32
8913,314000,65.02,32,32
8913,428700,46.37,32,32
8914,1021200,64.66,3,3
8915,918200,81.6,30,30
8915,918400,54.24,62,62
8915,1021110,122.43,11,11
8915,1021210,103.28,91,91
8915,1115600,88.17,62,62
8915,1115700,86.26,30,30
8916,918500,76.12,3,3
8916,918510,73.56,11,11
8916,1021010,80.96,11,11
8916,1021020,80.09,18,18
8917,1426400,462.84,31,31
8918,1513200,84.37,65,65
8919,1606310,175.44,11,11
8919,1717310,235.61,11,11
8920,1115500,51.31,11,11
8920,617200,97.86,19,19
8920,617300,56.48,12,12
8920,701020,29.33,17,17
8920,719000,20.83,21,21
8920,1607180,81.54,12,12
8920,722500,20.2,46,46
8920,616600,83.84,12,12
8920,818000,80.05,10,10
8920,818100,34.33,28,28
8920,818200,81.02,86,86
8920,1113000,28.42,28,28
8920,617000,244.39,27,27
8920,1303020,10.94,41,41
8920,1307000,12.34,55,55
8920,1510020,111.94,10,10
8920,1511000,85.92,28,28
8920,1513400,113.45,28,28
8920,1603020,66.63,28,28
8920,1607150,87.69,18,18
8920,1703000,70.67,7,7
8920,1703020,67.54,21,21
8920,1718100,134.28,27,27
8920,1718180,101.38,12,12
8920,1718150,115.17,18,18
8920,616500,94.27,9,9
8920,1607100,101.37,27,27
8920,313800,47.8,18,18
8920,212000,36.29,10,10
8920,212600,36.35,9,9
8920,212800,21.69,13,13
8920,213000,55.89,56,56
8920,213200,20,18,18
8920,213400,16.58,12,12
8920,313000,63.6,10,10
8920,313200,49.8,7,7
8920,313300,53.76,9,9
8920,212300,27.82,7,7
8920,313600,76.81,27,27
8920,616400,97.6,8,8
8920,513200,71.32,16,16
8920,616300,177.27,10,10
8920,513600,51.74,13,13
8920,513500,56.45,18,18
8920,313400,41.41,12,12
8920,513300,54.66,12,12
8920,313900,33.35,13,13
8920,513000,138.12,10,10
8920,428000,96.91,27,27
8920,410700,74.51,30,30
8920,410400,135.04,12,12
8920,410200,153.89,16,16
8920,410000,214.19,10,10
8920,513400,84.23,27,27
8921,1426000,203.51,31,31
8922,1426100,247.49,19,19
8923,1810020,32.95,39,39
8923,1815000,16.38,42,42
8924,1605920,220.58,28,28
8924,1716000,229.96,28,28
8925,1231000,86.62,113,113
8925,1231100,64.13,35,35
8926,722100,30.32,11,11
8926,817100,128.95,13,13
8926,817200,69.87,11,11
8926,1115000,88.97,14,14
8926,1115100,46.9,11,11
8926,722000,59.16,14,14
8926,1513100,82.62,11,11
8926,1513000,146.77,13,13
8926,1714000,283.92,13,13
8926,1717000,337.77,11,11
8926,1308000,23.76,25,25
8926,312000,161.39,13,13
8926,114000,42.04,13,13
8926,114500,36.13,11,11
8926,211000,54.43,13,13
8926,616200,92.73,11,11
8926,1606000,272.83,24,24
8926,312400,82.58,11,11
8926,409000,205.9,13,13
8926,409500,151.32,11,11
8926,512000,149.41,13,13
8926,512200,95.36,11,11
8926,616000,148.63,13,13
8926,211500,36.57,12,12
8927,1824100,38.56,20,20
8927,1824300,28.89,37,37
8928,1824010,23.68,49,49
8928,1824000,33.43,26,26
8929,513800,94.28,28,28
8930,410,397.23,8,8
8930,220,242.37,2,2
8930,420,525.81,12,12
8930,350,285.07,8,8
8930,340,283.29,8,8
8930,320,287.87,9,9
8930,240,238.79,11,11
8930,230,191.23,9,9
8931,540,773.52,7,7
8931,610,361.55,8,8
8931,620,391.56,3,3
8931,530,786.7,6,6
8932,115000,88.9,10,10
8932,115500,96.24,55,55
8933,116500,33.88,30,30
8933,116000,35.01,28,28
8934,721000,150.34,28,28
8935,614000,191.66,29,29
8936,1426310,313.42,57,57
8937,916000,44.92,12,12
8937,916500,47.64,7,7
8938,918100,337.72,13,13
8939,1308100,25.09,28,28
8939,314000,68.55,28,28
8939,428700,44.72,28,28
8940,1021200,60.95,13,13
8941,918400,56.68,46,46
8941,1021110,119.18,11,11
8941,1021210,109.22,73,73
8941,1115600,85.76,46,46
8941,1115700,87.48,27,27
8941,918200,85.47,27,27
8942,1021010,82.2,10,10
8942,918510,73.15,10,10
8942,918500,71.85,12,12
8942,1021020,76.17,30,30
8943,1426400,470.59,28,28
8944,1513200,83.04,58,58
8945,1606310,176.3,10,10
8945,1717310,231.71,11,11
8946,616600,82.52,16,16
8946,1113000,30.42,60,60
8946,818200,82.25,142,142
8946,818100,33.43,60,60
8946,818000,80.36,21,21
8946,722500,20.01,71,71
8946,719000,21.74,32,32
9057,1824300,29.16,99,99
9058,1824000,34.12,37,37
9058,1824010,23.42,83,83
9059,513800,91.74,55,55
9060,340,272.54,21,21
9060,420,556.19,17,17
9060,350,291.7,13,13
9060,410,370.56,12,12
9060,240,229.57,12,12
9060,220,247.9,7,7
9060,230,196.56,16,16
9060,320,301.27,18,18
9061,620,366.79,13,13
9061,530,750.84,20,20
9061,540,837.23,15,15
9061,610,349.48,23,23
9062,115000,82.98,19,19
9062,115500,101.2,87,87
9063,116000,34.96,77,77
9063,116500,35.86,69,69
9064,721000,150.52,54,54
9065,614000,193.15,54,54
9066,1426310,315.08,100,100
9067,916000,44.82,24,24
9067,916500,43.7,23,23
9068,918100,315.57,18,18
9069,1822000,26.35,20,20
9069,1823000,24.83,20,20
9070,314000,70.73,55,55
9070,428700,47.12,54,54
9070,1308100,23.67,55,55
9071,1021200,62.47,20,20
9072,1115700,80.97,32,32
9072,1115600,87.98,104,104
9072,1021210,110.19,135,135
9072,1021110,124.24,19,19
9072,918200,85.97,33,33
9072,918400,57.85,104,104
9073,1021010,81.7,31,31
9073,918510,78.43,19,19
9073,1021020,79.96,70,70
9073,918500,78.53,23,23
9074,1426400,429.14,55,55
9075,1513200,80.81,123,123
9076,1606310,175.27,19,19
9076,1717310,243.69,19,19
9077,617300,56.57,4,4
9077,1115500,50.33,23,23
9077,1113000,30.63,51,51
9077,818200,80.58,67,67
9077,818100,34.6,50,50
9077,818000,82.53,23,23
9077,722500,20.82,30,30
9077,1303020,11.53,55,55
9077,701020,27.19,40,40
9077,1603020,65.23,50,50
9077,617200,100.31,15,15
9077,617000,250.55,15,15
9077,719000,22.49,33,33
9077,1307000,11.82,53,53
9077,1510020,109.79,23,23
9077,1513400,113.87,15,15
9077,410700,79.08,19,19
9077,1607100,108.97,15,15
9077,1607150,90.23,15,15
9077,1607180,86.74,4,4
9077,1703000,73.22,17,17
9077,1703020,65.25,34,34
9077,1718100,127,15,15
9077,1718150,115,15,15
9077,1718180,109.45,4,4
9077,616600,82.21,23,23
9077,1511000,90.17,51,51
9077,213200,20.05,15,15
9077,212000,33.8,23,23
9077,212300,27.66,17,17
9077,212600,35.73,11,11
9077,513000,143.69,23,23
9077,213000,54.82,47,47
9077,616500,95.6,11,11
9077,213400,16.07,4,4
9077,313000,62.93,24,24
9077,313200,49.92,17,17
9077,313300,57.35,12,12
9077,313400,39.15,22,22
9077,313600,75.36,15,15
9077,313800,44.55,15,15
9077,513200,75.48,28,28
9077,616300,181.24,23,23
9077,513600,53.57,4,4
9077,513500,56.14,15,15
9077,313900,32.68,4,4
9077,513300,57.41,23,23
9077,212800,22.54,22,22
9077,428000,97.99,15,15
9077,616400,95.37,17,17
9077,410400,141.5,22,22
9077,410200,158.61,28,28
9077,410000,209.55,23,23
9077,513400,84.75,15,15
9078,1426000,208.91,49,49
9079,1426100,242.31,34,34
9080,1810020,32.4,19,19
9080,1814120,18.45,18,18
9080,1815000,16.05,67,67
9081,1605920,220.54,33,33
9081,1716000,245.02,33,33
9082,1231000,94.45,131,131
9082,1231100,62.56,40,40
9083,1714000,280.1,18,18
9083,722100,29.2,14,14
9083,817200,68.67,14,14
9083,817100,138.38,18,18
9083,1115100,50.72,14,14
9083,1308000,24.06,32,32
9083,1513000,134.17,18,18
9083,1606000,265.01,32,32
9083,1717000,337.01,14,14
9083,722000,58.04,19,19
9083,1513100,83.24,15,15
9083,211000,53.52,18,18
9083,616200,87.71,14,14
9083,114500,37.06,14,14
9083,211500,36.43,14,14
9083,312000,153.18,18,18
9083,312400,87.01,15,15
9083,409500,160.9,14,14
9083,512000,157.85,18,18
9083,1115000,88.57,18,18
9083,114000,42.68,19,19
9083,512200,96.12,14,14
9083,616000,154.4,18,18
9083,409000,208.83,18,18
9084,1824100,39.56,46,46
9084,1824300,27.85,30,30
9085,1824010,23.86,64,64
9085,1824000,34.86,36,36
9086,513800,92.16,32,32
9087,240,226.87,10,10
9087,420,555.96,6,6
9087,410,381.63,8,8
9087,350,303.95,12,12
9087,340,279.2,9,9
9087,230,193.14,9,9
9087,220,256.28,5,5
9087,320,289.73,12,12
9088,530,777.06,9,9
9088,540,784.64,9,9
9088,610,339.45,14,14
9088,620,367.14,7,7
9089,115500,103.03,47,47
9089,115000,81.53,23,23
9090,116000,36.05,50,50
9090,116500,35.37,19,19
9091,721000,140.69,32,32
9092,614000,180.8,33,33
9093,1426310,321.09,34,34
9094,916000,46.94,22,22
9094,916500,44.83,17,17
9095,918100,338.4,18,18
9096,1822000,25.83,32,32
9096,1823000,26.31,32,32
9097,314000,69.73,32,32
9097,1308100,23.28,33,33
9097,428700,47.68,32,32
9098,1021200,62.82,4,4
9099,918200,81.19,15,15
9099,918400,54.91,47,47
9099,1021110,129.43,24,24
9099,1021210,108.13,63,63
9099,1115600,85.15,47,47
9099,1115700,84.78,16,16
9100,918500,72.17,14,14
9100,918510,72.33,23,23
9100,1021010,76.87,11,11
9100,1021020,82.47,53,53
9101,1426400,446.68,32,32
9102,1513200,87.11,51,51
9103,1606310,165.8,23,23
9103,1717310,227.11,23,23
9104,1115500,50.21,13,13
9104,617000,247.26,19,19
9104,617200,94.82,29,29
9104,617300,58.77,7,7
9104,701020,27.98,25,25
9104,1703000,75.03,12,12
9104,719000,20.75,43,43
9104,616600,88.3,25,25
9104,722500,19.46,49,49
9104,818000,81.85,13,13
9104,818100,35.58,55,55
9104,818200,81.41,74,74
9104,1113000,27.99,54,54
9104,1303020,11.05,61,61
9104,1307000,12.57,61,61
9104,1510020,115.93,13,13
9104,1511000,89.53,54,54
9104,1513400,116.01,19,19
9104,1603020,69.83,54,54
9104,1607100,103.45,19,19
9104,1607180,84.84,7,7
9104,1703020,70.73,42,42
9104,1718100,134.03,20,20
9104,1718180,105.43,7,7
9104,1718150,118.93,29,29
9104,616500,100.17,17,17
9104,1607150,92.87,29,29
9104,313400,38.11,26,26
9104,212000,35.84,13,13
9104,212600,37.6,17,17
9104,212800,22.02,26,26
9104,213000,56.45,38,38
9104,213200,19.27,29,29
9104,213400,15.58,7,7
9104,313000,61.6,13,13
9104,212300,27.34,12,12
9104,313300,55.16,17,17
9104,616400,97.63,12,12
9104,313600,71.45,19,19
9104,313800,47.05,29,29
9104,513400,85.08,20,20
9104,616300,181.18,13,13
9104,313200,51.74,12,12
9104,513500,57.4,30,30
9104,313900,33.46,7,7
9104,513300,53.36,25,25
9104,513200,74.19,29,29
9104,513000,143.82,13,13
9104,428000,103.87,19,19
9104,410700,76.44,36,36
9104,410400,132.63,25,25
9104,410200,164.28,29,29
9104,410000,216.23,13,13
9104,513600,53.13,7,7
9105,1426000,216.36,39,39
9106,1426100,239.55,30,30
9107,1810020,31.16,26,26
9107,1814120,18.16,24,24
9107,1815000,16.49,84,84
9108,1716000,240.65,18,18
9108,1605920,206.18,19,19
9109,1231000,89.26,127,127
9109,1231100,62.97,43,43
9110,1606000,256.03,27,27
9110,1714000,278.83,17,17
9110,1513100,87.98,10,10
9110,1513000,146.21,17,17
9110,1308000,25.38,28,28
9110,1115100,50.62,10,10
9110,1115000,84.99,18,18
9110,817200,67.52,10,10
9110,817100,140.83,17,17
9110,722100,27.89,10,10
9110,722000,57.84,17,17
9110,114500,35.77,10,10
9110,1717000,338.53,10,10
9110,616200,86.58,10,10
9110,114000,43.25,17,17
9110,211000,57.2,18,18
9110,211500,35.24,10,10
9110,312000,155.85,17,17
9110,312400,81.34,10,10
9110,409000,206.48,17,17
9110,409500,159.76,10,10
9110,512000,150.52,17,17
9110,512200,97.99,10,10
9110,616000,156.2,18,18
9111,1824100,38.98,26,26
9111,1824300,28.93,59,59
9112,1824000,34.66,35,35
9112,1824010,25.15,55,55
9113,513800,90.87,19,19
9114,340,285.55,16,16
9114,410,381.04,9,9
9114,350,314.14,14,14
9114,420,547.51,6,6
9114,320,291.78,9,9
9114,240,231.79,9,9
9114,220,240.19,7,7
9114,230,198.61,7,7
9115,530,748.12,9,9
9115,540,783,11,11
9115,610,360.92,9,9
9115,620,379.07,4,4
9116,115000,81.58,13,13
9116,115500,103.14,38,38
9117,116000,34.09,55,55
9117,116500,33.87,36,36
9118,721000,145.93,20,20
9119,614000,193.31,19,19
9120,1426310,314.16,55,55
9121,916000,45.5,26,26
9121,916500,47.37,12,12
9122,918100,332.78,18,18
9123,1822000,26.8,19,19
9123,1823000,25.33,19,19
9124,1308100,23.96,19,19
9124,314000,71.12,19,19
9124,428700,48.07,20,20
9125,1021200,61.5,7,7
9126,918400,54.07,48,48
9126,1021110,128.58,13,13
9126,1021210,107.44,67,67
9126,1115600,86.35,49,49
9126,1115700,84.23,19,19
9126,918200,81.91,19,19
9127,1021010,82.51,17,17
9127,918510,76.24,13,13
9127,918500,77.35,10,10
9127,1021020,81.52,47,47
9128,1426400,463.56,19,19
9129,1513200,84.79,55,55
9130,1606310,176.98,13,13
9130,1717310,243.25,14,14
9131,616600,89.17,17,17
9131,1113000,28.1,44,44
9131,818200,79.75,76,76
9131,818100,36.41,44,44
9131,818000,82.88,22,22
9131,722500,19.12,43,43
9131,719000,22.09,29,29
9131,701020,28.02,37,37
9131,617200,99.83,24,24
9131,1718150,116.1,24,24
9131,617000,230.77,19,19
9131,1115500,53.98,22,22
9131,617300,59.97,3,3
9131,1303020,10.89,48,48
9131,1307000,12.38,65,65
9131,1510020,113.67,21,21
9131,1718180,105.73,3,3
9131,1513400,119.72,19,19
9131,1511000,86.29,44,44
9131,1607100,103.18,19,19
9131,1607150,92.24,24,24
9131,1607180,82.43,3,3
9131,1703000,68.94,15,15
9131,1718100,134.35,19,19
9131,616500,99.76,12,12
9131,1703020,65.44,29,29
9131,313400,40.83,17,17
9131,1603020,66.96,45,45
9131,212000,35.53,22,22
9131,212300,26.44,15,15
9131,212600,34.49,13,13
9131,212800,22.59,17,17
9131,213000,56.63,49,49
9131,213200,19.37,25,25
9131,213400,16.71,3,3
9131,313000,62.15,21,21
9131,616400,97.58,15,15
9131,313300,55.46,12,12
9131,313600,71.38,19,19
9131,313800,48.21,24,24
9131,513300,56.29,17,17
9131,616300,179.49,21,21
9131,513600,56.26,3,3
9131,313200,52.76,15,15
9131,513400,85.51,19,19
9131,313900,32.3,3,3
9131,513200,75.91,27,27
9131,513000,148.07,21,21
9131,428000,98.24,19,19
9131,410700,76.86,27,27
9131,410400,133.11,17,17
9131,410200,162.62,27,27
9131,410000,216.61,21,21
9131,513500,57.18,24,24
9132,1426000,203.86,36,36
9133,1426100,245.85,33,33
9134,1810020,32.93,22,22
9134,1814120,17.7,30,30
9134,1815000,15.91,59,59
9135,1716000,245.34,31,31
9135,1605920,207.61,30,30
9136,1231100,67.11,23,23
9136,1231000,94.65,138,138
9137,817100,128.77,17,17
9137,1717000,332.77,3,3
9137,1714000,297.71,17,17
9137,1606000,269.21,20,20
9137,1513100,88.38,3,3
9137,1513000,140.66,17,17
9137,1308000,24.8,20,20
9137,1115100,48.71,3,3
9137,817200,67.2,3,3
9137,722100,28.93,3,3
9137,722000,62.22,17,17
9137,114500,34.61,3,3
9137,1115000,83.03,17,17
9137,114000,43.68,17,17
9137,616200,91.42,3,3
9137,211000,53.3,17,17
9137,211500,35.41,3,3
9137,312000,161.82,18,18
9137,312400,82.83,3,3
9137,409000,195.75,17,17
9137,409500,159.44,3,3
9137,512000,156,18,18
9137,512200,95.56,3,3
9137,616000,150.2,17,17
9138,1824100,37.2,43,43
9138,1824300,28.43,48,48
9139,1824000,36.05,34,34
9139,1824010,23.43,40,40
9140,513800,85.56,30,30
9141,220,258.16,3,3
9141,410,384.58,12,12
9141,420,567.45,10,10
9141,350,304.66,10,10
9141,320,306.67,9,9
9141,230,203.42,15,15
9141,240,240.99,6,6
9141,340,292.13,9,9
9142,620,363.52,7,7
9142,530,734.55,6,6
9142,540,812.74,11,11
9142,610,350.02,9,9
9143,115000,84.31,21,21
9143,115500,103.47,49,49
9144,116000,36.62,44,44
9144,116500,33.59,28,28
9145,721000,152.54,30,30
9146,614000,186.34,30,30
9147,1426310,327.01,46,46
9148,916000,46.17,17,17
9148,916500,46.18,15,15
9149,918100,325.68,17,17
9150,1822000,24.97,30,30
9150,1823000,25.44,30,30
9151,314000,69.27,30,30
9151,428700,46.72,30,30
9151,1308100,24.26,30,30
9152,1021200,61.83,3,3
9153,1115700,84.34,19,19
9153,1115600,88.14,54,54
9153,1021210,101.4,73,73
9153,1021110,127.98,21,21
9153,918200,81.61,19,19
9153,918400,55.44,54,54
9154,918510,71.32,21,21
9154,1021010,76.29,12,12
9154,1021020,78.67,36,36
9154,918500,74.88,3,3
9155,1426400,445.5,30,30
9156,1513200,87.74,57,57
9157,1606310,162.89,21,21
9157,1717310,238.43,21,21
9158,617300,57.22,2,2
9158,818200,82.27,102,102
9158,818100,33.83,49,49
9158,818000,85.38,21,21
9158,722500,19.28,63,63
9158,719000,22.42,32,32
9158,1113000,29.52,49,49
9158,513300,54.65,19,19
9158,1511000,88.03,48,48
9158,1718180,109.39,2,2
9158,617200,97.91,27,27
9158,617000,251.97,36,36
9158,701020,27.05,38,38
9158,1115500,54.03,21,21
9158,1303020,10.82,50,50
