"MANUFACTURERID","TRANSACTIONDATE","EMPLOYEEID","AMOUNT","DESCRIPTION","REFERENCE"
39,20-SEP-03,89097,-5334.58,"Automatic payment of bills",8858
39,01-OCT-03,22343,4510.64,"Automatic EOQ Inventory purchase",8908
39,19-OCT-03,51512,-7154.7,"Automatic payment of bills",8883
39,25-OCT-03,15293,-4510.64,"Automatic payment of bills",8908
39,01-NOV-03,51512,4147.02,"Automatic EOQ Inventory purchase",8934
39,29-NOV-03,51512,-4147.02,"Automatic payment of bills",8934
39,09-DEC-03,89097,7221.32,"Automatic EOQ Inventory purchase",8960
39,11-JAN-04,73735,-7221.32,"Automatic payment of bills",8960
39,11-JAN-04,89097,12313.91,"Automatic EOQ Inventory purchase",8986
39,01-FEB-04,89097,7110.4,"Automatic EOQ Inventory purchase",9012
39,06-AUG-03,73735,-5415.38,"Automatic payment of bills",8833
39,07-SEP-00,88873,5569.85,"Automatic EOQ Inventory purchase",7407
39,06-FEB-01,29387,5691.35,"Automatic refund for overpayment",7507
39,23-FEB-00,22343,9658.24,"Automatic refund for overpayment",1378
39,09-MAR-00,89097,-13052.24,"Automatic payment of bills",1429
39,14-MAR-00,51512,9174.65,"Automatic EOQ Inventory purchase",1454
39,09-APR-00,29387,-9174.65,"Automatic payment of bills",1454
39,16-MAY-00,29387,670.91,"Automatic EOQ Inventory purchase",7332
39,12-JUN-00,15293,-670.91,"Automatic payment of bills",7332
39,02-JUL-00,88873,7087.23,"Automatic EOQ Inventory purchase",7357
39,01-AUG-00,73735,-7087.23,"Automatic payment of bills",7357
39,13-JAN-00,87295,11694.2,"Automatic EOQ Inventory purchase",1403
39,07-SEP-00,22343,-7661.79,"Automatic payment of bills",7382
39,15-DEC-99,89097,9658.24,"Automatic EOQ Inventory purchase",1378
39,21-SEP-00,15293,-5569.85,"Automatic payment of bills",7407
39,08-OCT-00,87295,6522.87,"Automatic EOQ Inventory purchase",7432
39,09-OCT-00,15293,6230.03,"Automatic EOQ Inventory purchase",7457
39,29-OCT-00,51512,-6522.87,"Automatic payment of bills",7432
39,08-NOV-00,15293,6942.94,"Automatic EOQ Inventory purchase",7482
39,09-NOV-00,22343,-6230.03,"Automatic payment of bills",7457
39,04-DEC-00,51512,-6942.94,"Automatic payment of bills",7482
39,13-DEC-00,51512,5691.35,"Automatic EOQ Inventory purchase",7507
39,10-JAN-01,88873,6374.39,"Automatic EOQ Inventory purchase",7532
39,12-JAN-01,51512,-5691.35,"Automatic payment of bills",7507
39,07-AUG-00,22343,7661.79,"Automatic EOQ Inventory purchase",7382
39,11-JUL-99,29387,10403.2,"Automatic EOQ Inventory purchase",1254
39,10-FEB-02,51512,-2838.48,"Automatic payment of bills",8413
39,13-FEB-02,89097,2525.49,"Automatic EOQ Inventory purchase",8434
39,15-FEB-99,73735,417.2,"Automatic EOQ Inventory purchase",1129
39,14-MAR-99,87295,5688.48,"Automatic EOQ Inventory purchase",1154
39,17-MAR-99,89097,-417.2,"Automatic payment of bills",1129
39,07-APR-99,89097,-5688.48,"Automatic payment of bills",1154
39,09-APR-99,88873,7070.46,"Automatic EOQ Inventory purchase",1179
39,10-MAY-99,29387,-7070.46,"Automatic payment of bills",1179
39,18-MAY-99,89097,10093.83,"Automatic EOQ Inventory purchase",1204
39,13-FEB-00,73735,-11694.2,"Automatic payment of bills",1403
39,16-JUN-99,29387,-10093.83,"Automatic payment of bills",1204
55,17-NOV-01,73735,16070.54,"Automatic EOQ Inventory purchase",8379
55,18-MAY-04,51512,-37674.01,"Automatic payment of bills",9072
55,07-MAR-05,22343,-43814.07,"Automatic payment of bills",9349
55,14-MAY-04,88873,18928.23,"Automatic EOQ Inventory purchase",9099
55,18-APR-04,73735,-38188.7,"Automatic payment of bills",9045
55,15-APR-04,51512,37674.01,"Automatic EOQ Inventory purchase",9072
55,07-SEP-04,88873,27087.29,"Automatic EOQ Inventory purchase",9209
55,03-JUL-01,88873,-20190.1,"Automatic payment of bills",8282
55,08-FEB-02,87295,-16404.59,"Automatic payment of bills",8419
55,13-JAN-02,51512,-17910.03,"Automatic payment of bills",8399
55,09-JAN-02,29387,16404.59,"Automatic EOQ Inventory purchase",8419
55,13-DEC-01,29387,17910.03,"Automatic EOQ Inventory purchase",8399
55,11-NOV-01,89097,-10451.09,"Automatic payment of bills",8360
55,15-OCT-01,15293,-15555.53,"Automatic payment of bills",8341
55,12-OCT-01,51512,10451.09,"Automatic EOQ Inventory purchase",8360
55,18-SEP-01,88873,15555.53,"Automatic EOQ Inventory purchase",8341
55,18-SEP-01,89097,-15290.76,"Automatic payment of bills",8321
55,18-AUG-01,22343,15290.76,"Automatic EOQ Inventory purchase",8321
55,18-FEB-02,22343,13704.62,"Automatic EOQ Inventory purchase",8441
55,19-JUL-01,29387,19439.54,"Automatic EOQ Inventory purchase",8302
55,14-MAR-03,73735,32887.21,"Automatic EOQ Inventory purchase",8738
55,17-JUN-01,73735,-19581.54,"Automatic payment of bills",8262
55,05-JUN-01,88873,20190.1,"Automatic EOQ Inventory purchase",8282
55,20-MAY-01,73735,19581.54,"Automatic EOQ Inventory purchase",8262
55,14-MAY-01,88873,-20584.49,"Automatic payment of bills",8242
55,17-APR-01,22343,-29042.53,"Automatic payment of bills",8223
55,11-APR-01,22343,20584.49,"Automatic EOQ Inventory purchase",8242
55,16-MAR-01,88873,29042.53,"Automatic EOQ Inventory purchase",8223
55,27-FEB-01,73735,-1667.45,"Automatic payment of bills",8203
55,03-FEB-01,73735,1667.45,"Automatic EOQ Inventory purchase",8203
55,16-DEC-01,51512,-16070.54,"Automatic payment of bills",8379
55,16-AUG-01,22343,-19439.54,"Automatic payment of bills",8302
55,03-NOV-02,88873,17587.33,"Automatic EOQ Inventory purchase",8642
55,08-FEB-03,73735,-35394.07,"Automatic payment of bills",8688
55,10-JAN-03,89097,-26675.29,"Automatic payment of bills",8664
55,09-JAN-03,89097,35394.07,"Automatic EOQ Inventory purchase",8688
55,16-DEC-02,88873,26675.29,"Automatic EOQ Inventory purchase",8664
55,06-MAR-02,22343,13666.28,"Automatic EOQ Inventory purchase",8463
55,06-NOV-02,51512,-14894.2,"Automatic payment of bills",8620
55,13-FEB-03,88873,38095.93,"Automatic EOQ Inventory purchase",8713
55,07-OCT-02,51512,14894.2,"Automatic EOQ Inventory purchase",8620
55,02-OCT-02,89097,-26878.74,"Automatic payment of bills",8598
55,04-SEP-02,73735,26878.74,"Automatic EOQ Inventory purchase",8598
55,04-SEP-02,22343,-28953.03,"Automatic payment of bills",8575
55,04-MAY-02,22343,-16513.2,"Automatic payment of bills",8485
55,02-DEC-02,87295,-17587.33,"Automatic payment of bills",8642
55,15-AUG-02,22343,-18287.42,"Automatic payment of bills",8552
55,03-APR-02,88873,16513.2,"Automatic EOQ Inventory purchase",8485
55,16-MAR-02,88873,-13704.62,"Automatic payment of bills",8441
55,08-MAY-02,87295,19587.82,"Automatic EOQ Inventory purchase",8507
55,09-JUN-02,88873,-19587.82,"Automatic payment of bills",8507
55,11-JUN-02,22343,21422.03,"Automatic EOQ Inventory purchase",8530
55,14-JUL-02,73735,18287.42,"Automatic EOQ Inventory purchase",8552
55,16-JUL-02,88873,-21422.03,"Automatic payment of bills",8530
55,09-AUG-02,88873,28953.03,"Automatic EOQ Inventory purchase",8575
55,02-APR-02,29387,-13666.28,"Automatic payment of bills",8463
56,09-NOV-03,73735,4639.56,"Automatic EOQ Inventory purchase",8942
56,09-SEP-03,51512,-4164.59,"Automatic payment of bills",8865
56,08-OCT-03,51512,-4833.21,"Automatic payment of bills",8890
56,13-OCT-03,87295,3257.21,"Automatic EOQ Inventory purchase",8916
56,07-NOV-03,22343,-3257.21,"Automatic payment of bills",8916
56,09-DEC-03,87295,-4639.56,"Automatic payment of bills",8942
56,17-DEC-03,87295,8804.72,"Automatic EOQ Inventory purchase",8968
56,04-JAN-04,87295,11281.94,"Automatic EOQ Inventory purchase",8994
56,14-JAN-04,51512,-8804.72,"Automatic payment of bills",8968
56,15-FEB-04,73735,8165.19,"Automatic EOQ Inventory purchase",9020
56,05-FEB-04,29387,-11281.94,"Automatic payment of bills",8994
56,06-SEP-03,88873,4833.21,"Automatic EOQ Inventory purchase",8890
56,11-AUG-03,89097,4164.59,"Automatic EOQ Inventory purchase",8865
56,01-AUG-03,22343,-8903.45,"Automatic payment of bills",8840
56,18-JUL-03,15293,-11109.69,"Automatic payment of bills",8815
56,02-JUL-03,29387,8903.45,"Automatic EOQ Inventory purchase",8840
56,18-JUN-03,15293,-10994.51,"Automatic payment of bills",8790
56,16-JUN-03,73735,11109.69,"Automatic EOQ Inventory purchase",8815
56,19-MAY-03,87295,10994.51,"Automatic EOQ Inventory purchase",8790
56,05-MAY-03,22343,-9982.88,"Automatic payment of bills",8765
56,08-MAR-04,73735,9970.61,"Automatic EOQ Inventory purchase",9046
56,05-APR-03,22343,9982.88,"Automatic EOQ Inventory purchase",8765
56,14-OCT-04,51512,3849.62,"Automatic EOQ Inventory purchase",9238
56,11-APR-03,51512,-8986.81,"Automatic payment of bills",8739
56,08-MAR-05,88873,-9114.75,"Automatic payment of bills",9350
56,29-JAN-03,88873,-10508.97,"Automatic payment of bills",8689
56,13-MAR-03,89097,8986.81,"Automatic EOQ Inventory purchase",8739
56,18-FEB-05,89097,-9403.64,"Automatic payment of bills",9322
56,02-FEB-05,87295,9114.75,"Automatic EOQ Inventory purchase",9350
56,18-JAN-05,51512,9403.64,"Automatic EOQ Inventory purchase",9322
56,08-JAN-05,73735,-9132.52,"Automatic payment of bills",9294
56,11-DEC-04,73735,9132.52,"Automatic EOQ Inventory purchase",9294
56,08-DEC-04,88873,-4171.95,"Automatic payment of bills",9266
56,11-NOV-04,89097,-3849.62,"Automatic payment of bills",9238
56,08-NOV-04,73735,4171.95,"Automatic EOQ Inventory purchase",9266
56,31-AUG-04,88873,-6765.44,"Automatic payment of bills",9182
56,17-SEP-04,22343,7051.81,"Automatic EOQ Inventory purchase",9210
56,20-MAR-04,51512,-8165.19,"Automatic payment of bills",9020
56,13-AUG-04,51512,-5388.63,"Automatic payment of bills",9154
56,05-AUG-04,88873,6765.44,"Automatic EOQ Inventory purchase",9182
56,17-JUL-04,15293,5388.63,"Automatic EOQ Inventory purchase",9154
56,04-JUL-04,88873,-6681.19,"Automatic payment of bills",9127
56,06-JUN-04,88873,6681.19,"Automatic EOQ Inventory purchase",9127
56,25-MAY-04,87295,-7854.28,"Automatic payment of bills",9100
56,05-MAY-04,87295,-11292.89,"Automatic payment of bills",9073
56,02-MAY-04,22343,7854.28,"Automatic EOQ Inventory purchase",9100
56,09-APR-04,51512,-9970.61,"Automatic payment of bills",9046
56,07-APR-04,87295,11292.89,"Automatic EOQ Inventory purchase",9073
56,17-OCT-04,29387,-7051.81,"Automatic payment of bills",9210
56,16-JUL-01,88873,4536.23,"Automatic EOQ Inventory purchase",8303
56,19-JAN-02,22343,5638.5,"Automatic EOQ Inventory purchase",8420
56,15-JAN-02,51512,-5683.32,"Automatic payment of bills",8400
56,15-DEC-01,73735,5683.32,"Automatic EOQ Inventory purchase",8400
56,14-DEC-01,51512,-4891.17,"Automatic payment of bills",8380
56,24-NOV-01,73735,-2243.89,"Automatic payment of bills",8361
56,13-NOV-01,51512,4891.17,"Automatic EOQ Inventory purchase",8380
56,20-OCT-01,88873,2243.89,"Automatic EOQ Inventory purchase",8361
56,20-OCT-01,88873,-4648.63,"Automatic payment of bills",8342
56,19-SEP-01,89097,-2897.78,"Automatic payment of bills",8322
56,15-SEP-01,88873,4648.63,"Automatic EOQ Inventory purchase",8342
56,10-FEB-02,89097,4590.57,"Automatic EOQ Inventory purchase",8442
56,18-AUG-01,51512,2897.78,"Automatic EOQ Inventory purchase",8322
46,10-MAR-01,51512,-486.72,"Automatic payment of bills",7561
46,08-FEB-01,88873,486.72,"Automatic EOQ Inventory purchase",7561
46,03-FEB-01,88873,431.75,"Automatic EOQ Inventory purchase",8200
46,26-JAN-01,29387,451.09,"Automatic EOQ Inventory purchase",7536
46,16-DEC-01,88873,-525.01,"Automatic payment of bills",8376
46,08-JUL-01,29387,-561.78,"Automatic payment of bills",8279
46,17-FEB-01,15293,-451.09,"Automatic payment of bills",7536
46,08-FEB-01,73735,405.23,"Automatic refund for overpayment",7511
46,05-MAR-01,89097,-431.75,"Automatic payment of bills",8200
46,16-MAR-01,87295,276.69,"Automatic EOQ Inventory purchase",7586
46,20-MAR-01,22343,820.43,"Automatic EOQ Inventory purchase",8220
46,03-APR-01,51512,426.87,"Automatic EOQ Inventory purchase",8239
46,05-APR-01,88873,-276.69,"Automatic payment of bills",7586
46,21-MAY-01,73735,766.23,"Automatic EOQ Inventory purchase",7636
46,20-JUN-01,89097,-766.23,"Automatic payment of bills",7636
46,21-APR-01,29387,-820.43,"Automatic payment of bills",8220
46,09-JUN-01,87295,561.78,"Automatic EOQ Inventory purchase",8279
46,18-JUN-01,88873,-628.75,"Automatic payment of bills",8259
46,26-MAY-01,51512,-531.32,"Automatic payment of bills",7611
46,29-JUN-01,22343,761.78,"Automatic EOQ Inventory purchase",7661
46,14-MAY-01,73735,628.75,"Automatic EOQ Inventory purchase",8259
46,02-JUL-01,22343,755.1,"Automatic EOQ Inventory purchase",8299
46,04-MAY-01,29387,-426.87,"Automatic payment of bills",8239
46,04-JUL-01,88873,361.91,"Automatic EOQ Inventory purchase",7686
46,29-APR-01,51512,531.32,"Automatic EOQ Inventory purchase",7611
47,23-OCT-02,88873,1713.43,"Automatic EOQ Inventory purchase",8062
47,22-JAN-03,88873,-1945.99,"Automatic payment of bills",8112
47,05-NOV-02,51512,1709.82,"Automatic EOQ Inventory purchase",8087
47,21-NOV-02,87295,-1713.43,"Automatic payment of bills",8062
47,27-NOV-02,88873,-1709.82,"Automatic payment of bills",8087
47,06-DEC-02,87295,-4203.41,"Automatic payment of bills",8639
47,04-NOV-02,51512,4203.41,"Automatic EOQ Inventory purchase",8639
47,20-DEC-02,87295,6914.2,"Automatic EOQ Inventory purchase",8661
47,28-DEC-02,87295,1945.99,"Automatic EOQ Inventory purchase",8112
47,09-MAR-03,73735,5878.53,"Automatic EOQ Inventory purchase",8735
47,15-JAN-03,51512,-6914.2,"Automatic payment of bills",8661
47,05-FEB-03,51512,-8196.8,"Automatic payment of bills",8685
47,07-FEB-03,29387,7647.06,"Automatic EOQ Inventory purchase",8710
47,27-JUL-02,22343,-1984.8,"Automatic payment of bills",7987
47,14-MAR-03,87295,-7647.06,"Automatic payment of bills",8710
47,09-APR-03,29387,5152.94,"Automatic EOQ Inventory purchase",8761
47,10-APR-03,51512,-5878.53,"Automatic payment of bills",8735
47,05-MAY-03,88873,8080.96,"Automatic EOQ Inventory purchase",8787
47,07-JAN-03,73735,8196.8,"Automatic EOQ Inventory purchase",8685
47,14-JUL-02,22343,5618.88,"Automatic EOQ Inventory purchase",8549
47,15-MAY-02,29387,5195.32,"Automatic EOQ Inventory purchase",8504
47,19-MAY-02,51512,-1745.65,"Automatic payment of bills",7887
47,28-MAY-02,29387,1775.5,"Automatic EOQ Inventory purchase",7937
47,08-JUN-04,29387,-6017.82,"Automatic payment of bills",9095
47,10-MAY-03,88873,-5152.94,"Automatic payment of bills",8761
47,17-JUN-02,29387,2619.43,"Automatic EOQ Inventory purchase",8527
47,20-JUN-02,73735,-5195.32,"Automatic payment of bills",8504
47,28-JUN-02,87295,-1775.5,"Automatic payment of bills",7937
47,10-AUG-02,87295,1409.23,"Automatic EOQ Inventory purchase",8012
47,06-JUL-02,73735,2147.15,"Automatic EOQ Inventory purchase",7962
47,11-OCT-02,29387,-1292.52,"Automatic payment of bills",8037
47,17-JUL-02,87295,-2619.43,"Automatic payment of bills",8527
47,07-AUG-02,22343,7191.26,"Automatic EOQ Inventory purchase",8572
47,12-AUG-02,87295,-2147.15,"Automatic payment of bills",7962
47,13-AUG-02,73735,-5618.88,"Automatic payment of bills",8549
47,06-SEP-02,29387,-7191.26,"Automatic payment of bills",8572
47,11-SEP-02,15293,7253.13,"Automatic EOQ Inventory purchase",8595
47,19-SEP-02,51512,1292.52,"Automatic EOQ Inventory purchase",8037
47,24-SEP-02,89097,-1409.23,"Automatic payment of bills",8012
47,06-OCT-02,89097,1639.63,"Automatic EOQ Inventory purchase",8617
47,05-JUL-02,73735,1984.8,"Automatic EOQ Inventory purchase",7987
47,13-NOV-04,22343,4603.05,"Automatic EOQ Inventory purchase",9261
47,04-MAY-04,51512,6017.82,"Automatic EOQ Inventory purchase",9095
47,10-JUL-04,87295,-5809.05,"Automatic payment of bills",9122
47,10-JUL-04,22343,5284.7,"Automatic EOQ Inventory purchase",9149
47,04-AUG-04,29387,-5284.7,"Automatic payment of bills",9149
47,06-AUG-04,89097,4427.98,"Automatic EOQ Inventory purchase",9177
47,07-SEP-04,51512,-4427.98,"Automatic payment of bills",9177
47,09-SEP-04,15293,8564.57,"Automatic EOQ Inventory purchase",9205
47,03-OCT-04,29387,2933.29,"Automatic EOQ Inventory purchase",9233
47,08-MAY-04,22343,-5419.1,"Automatic payment of bills",9068
47,04-NOV-04,22343,-2933.29,"Automatic payment of bills",9233
47,18-APR-04,29387,-7301.96,"Automatic payment of bills",9042
47,04-DEC-04,88873,8867.21,"Automatic EOQ Inventory purchase",9289
47,10-DEC-04,51512,-4603.05,"Automatic payment of bills",9261
47,02-JAN-05,51512,-8867.21,"Automatic payment of bills",9289
47,08-JAN-05,87295,8638.38,"Automatic EOQ Inventory purchase",9317
47,10-FEB-05,22343,-8638.38,"Automatic payment of bills",9317
47,20-FEB-05,87295,6977.7,"Automatic EOQ Inventory purchase",9345
47,28-APR-02,87295,-1833.62,"Automatic payment of bills",7912
47,11-OCT-02,29387,-7253.13,"Automatic payment of bills",8595
47,25-MAR-05,29387,-6977.7,"Automatic payment of bills",9345
47,12-OCT-04,89097,-8564.57,"Automatic payment of bills",9205
47,08-NOV-03,29387,-3283.49,"Automatic payment of bills",8912
47,19-JUN-03,73735,6807.59,"Automatic EOQ Inventory purchase",8812
47,19-JUL-03,73735,4865.84,"Automatic EOQ Inventory purchase",8837
47,23-JUL-03,22343,-6807.59,"Automatic payment of bills",8812
47,03-AUG-03,29387,4077.77,"Automatic EOQ Inventory purchase",8862
47,21-AUG-03,29387,-4865.84,"Automatic payment of bills",8837
47,03-SEP-03,87295,-4077.77,"Automatic payment of bills",8862
47,15-SEP-03,51512,4001.56,"Automatic EOQ Inventory purchase",8887
47,13-OCT-03,87295,3283.49,"Automatic EOQ Inventory purchase",8912
47,10-JUN-04,29387,5809.05,"Automatic EOQ Inventory purchase",9122
47,01-NOV-03,73735,4401.25,"Automatic EOQ Inventory purchase",8938
47,30-MAY-03,15293,-8080.96,"Automatic payment of bills",8787
47,02-DEC-03,51512,-4401.25,"Automatic payment of bills",8938
47,08-DEC-03,88873,6850.41,"Automatic EOQ Inventory purchase",8964
47,04-JAN-04,22343,9447.38,"Automatic EOQ Inventory purchase",8990
47,08-JAN-04,29387,-6850.41,"Automatic payment of bills",8964
47,02-FEB-04,29387,-9447.38,"Automatic payment of bills",8990
47,08-FEB-04,88873,7593.99,"Automatic EOQ Inventory purchase",9016
47,12-MAR-04,89097,-7593.99,"Automatic payment of bills",9016
47,19-MAR-04,22343,7301.96,"Automatic EOQ Inventory purchase",9042
47,09-APR-04,88873,5419.1,"Automatic EOQ Inventory purchase",9068
47,16-OCT-03,88873,-4001.56,"Automatic payment of bills",8887
47,27-MAR-00,73735,-2324.05,"Automatic payment of bills",1459
47,05-JAN-00,88873,2371.51,"Automatic EOQ Inventory purchase",1408
47,20-JAN-00,87295,1086.04,"Automatic EOQ Inventory purchase",7260
47,21-JAN-00,87295,1943.34,"Automatic refund for overpayment",1383
47,02-FEB-00,22343,-2371.51,"Automatic payment of bills",1408
47,10-FEB-00,89097,2307.69,"Automatic EOQ Inventory purchase",1434
47,16-FEB-00,89097,-1086.04,"Automatic payment of bills",7260
47,19-FEB-00,22343,204.62,"Automatic EOQ Inventory purchase",7279
47,01-MAR-00,73735,2324.05,"Automatic EOQ Inventory purchase",1459
47,05-OCT-00,87295,1550.75,"Automatic EOQ Inventory purchase",7437
47,19-MAR-00,73735,-204.62,"Automatic payment of bills",7279
47,01-DEC-99,87295,1943.34,"Automatic EOQ Inventory purchase",1383
47,13-MAY-00,89097,1292.95,"Automatic EOQ Inventory purchase",7337
47,16-JUN-00,73735,-1292.95,"Automatic payment of bills",7337
