PURCHASEORDERID,EMPLOYEEID,MANUFACTURERID,TOTALLIST,SHIPPINGCOST,DISCOUNT,ORDERDATE,RECEIVEDATE,AMOUNTDUE
8791,73735,58,19319.9,20,685.86,1-May-03,11-May-03,18654.04
8792,22343,59,6865.76,20,266.53,1-May-03,13-May-03,6619.23
8793,51512,60,10979.01,20,53.16,1-May-03,9-May-03,10945.85
8794,29387,2,131493.5,20,5020.94,1-Jun-03,5-Jun-03,126492.56
8795,29387,3,15591.06,20,146.35,1-Jun-03,9-Jun-03,15464.71
8796,87295,4,11804.05,20,264.16,1-Jun-03,20-Jun-03,11559.89
8797,88873,6,2386.85,20,10.78,1-Jun-03,8-Jun-03,2396.07
8798,51512,8,23629.32,20,26.38,1-Jun-03,4-Jun-03,23622.94
8799,89097,9,22645.44,20,505.62,1-Jun-03,12-Jun-03,22159.82
8800,29387,16,67347.71,20,2235.61,1-Jun-03,11-Jun-03,65132.1
8801,73735,21,3825.89,20,92.24,1-Jun-03,7-Jun-03,3753.65
8802,73735,30,3584.5,20,163.16,1-Jun-03,18-Jun-03,3441.34
8803,29387,32,4472.19,20,130.39,1-Jun-03,3-Jun-03,4361.8
8804,29387,33,32920.85,20,1088.75,1-Jun-03,4-Jun-03,31852.1
8805,51512,34,32121.4,20,1298.91,1-Jun-03,3-Jun-03,30842.49
8806,88873,37,9306.9,20,382.75,1-Jun-03,3-Jun-03,8944.15
8807,51512,38,4189.38,20,0.55,1-Jun-03,10-Jun-03,4208.83
8808,51512,39,7924.28,20,321.7,1-Jun-03,20-Jun-03,7622.58
8809,89097,40,9671.13,20,287.66,1-Jun-03,3-Jun-03,9403.47
8810,22343,44,20257.88,20,405.68,1-Jun-03,1-Jun-03,19872.2
8811,29387,46,2466.75,20,54.2,1-Jun-03,6-Jun-03,2432.55
8812,73735,47,6998.04,20,210.45,1-Jun-03,19-Jun-03,6807.59
8813,51512,53,7113.6,20,99.76,1-Jun-03,10-Jun-03,7033.84
8814,73735,55,31092.61,20,901.91,1-Jun-03,20-Jun-03,30210.7
8815,73735,56,11486.74,20,397.05,1-Jun-03,16-Jun-03,11109.69
8816,22343,58,24053.13,20,964.66,1-Jun-03,11-Jun-03,23108.47
8817,51512,59,7217.52,20,209.24,1-Jun-03,1-Jun-03,7028.28
8818,51512,60,8551.41,20,379.65,1-Jun-03,15-Jun-03,8191.76
8819,51512,2,113009.64,20,3917.78,1-Jul-03,11-Jul-03,109111.86
8820,87295,3,10384.92,20,14.6,1-Jul-03,12-Jul-03,10390.32
8821,51512,4,10720.6,20,212.86,1-Jul-03,6-Jul-03,10527.74
8822,15293,6,1971.39,20,48.98,1-Jul-03,2-Jul-03,1942.41
8823,29387,8,17169.54,20,367.83,1-Jul-03,14-Jul-03,16821.71
8824,15293,9,17851.82,20,820.75,1-Jul-03,8-Jul-03,17051.07
8825,73735,16,56619.76,20,319.02,1-Jul-03,10-Jul-03,56320.74
8826,73735,21,3982.01,20,153.87,1-Jul-03,20-Jul-03,3848.14
8827,51512,30,2974.96,20,91.03,1-Jul-03,10-Jul-03,2903.93
8828,29387,32,3536.13,20,110.14,1-Jul-03,12-Jul-03,3445.99
8829,29387,33,29578.41,20,174.95,1-Jul-03,10-Jul-03,29423.46
8830,22343,34,22465.72,20,469.11,1-Jul-03,16-Jul-03,22016.61
8831,22343,37,7955.47,20,181.64,1-Jul-03,17-Jul-03,7793.83
8832,15293,38,3366.24,20,118.58,1-Jul-03,9-Jul-03,3267.66
8833,73735,39,5588.66,20,193.28,1-Jul-03,6-Jul-03,5415.38
8834,22343,40,7338.63,20,272.99,1-Jul-03,7-Jul-03,7085.64
8835,88873,44,20715.03,20,603.39,1-Jul-03,7-Jul-03,20131.64
8836,29387,46,1500.16,20,55.15,1-Jul-03,20-Jul-03,1465.01
8837,73735,47,5095.2,20,249.36,1-Jul-03,19-Jul-03,4865.84
8838,73735,53,5452.15,20,170.15,1-Jul-03,8-Jul-03,5302
8839,22343,55,28877.22,20,723.97,1-Jul-03,17-Jul-03,28173.25
8840,29387,56,8978.95,20,95.5,1-Jul-03,2-Jul-03,8903.45
8841,51512,58,17271.76,20,89.03,1-Jul-03,14-Jul-03,17202.73
8842,87295,59,6951.42,20,186.6,1-Jul-03,7-Jul-03,6784.82
8843,73735,60,9707.34,20,170.27,1-Jul-03,8-Jul-03,9557.07
8844,51512,2,108966.05,20,4834.05,1-Aug-03,1-Aug-03,104152
8845,51512,3,5782,20,286.18,1-Aug-03,9-Aug-03,5515.82
8846,89097,4,5915.28,20,123.36,1-Aug-03,9-Aug-03,5811.92
8847,22343,6,1615.95,20,68.25,1-Aug-03,16-Aug-03,1567.7
8848,89097,8,15843.45,20,711.57,1-Aug-03,19-Aug-03,15151.88
8849,88873,9,16630.78,20,74.6,1-Aug-03,17-Aug-03,16576.18
8850,87295,16,27207.68,20,1034.22,1-Aug-03,9-Aug-03,26193.46
8851,73735,21,4284.6,20,63.04,1-Aug-03,17-Aug-03,4241.56
8852,51512,30,1708.16,20,17.28,1-Aug-03,1-Aug-03,1710.88
8853,15293,32,3072.3,20,104.39,1-Aug-03,20-Aug-03,2987.91
8854,87295,33,23007.91,20,10.89,1-Aug-03,6-Aug-03,23017.02
8855,22343,34,18172.6,20,535.12,1-Aug-03,18-Aug-03,17657.48
8856,15293,37,7965.91,20,142.07,1-Aug-03,12-Aug-03,7843.84
8857,89097,38,3160.08,20,43.37,1-Aug-03,16-Aug-03,3136.71
8858,87295,39,5333.3,20,18.72,1-Aug-03,20-Aug-03,5334.58
8859,29387,40,6628.65,20,113.97,1-Aug-03,19-Aug-03,6534.68
8860,88873,44,26785.44,20,86.11,1-Aug-03,10-Aug-03,26719.33
8861,29387,46,1144.51,20,26.38,1-Aug-03,9-Aug-03,1138.13
8862,29387,47,4254.12,20,196.35,1-Aug-03,3-Aug-03,4077.77
8863,51512,53,4920.23,20,35.42,1-Aug-03,13-Aug-03,4904.81
8864,22343,55,32778.88,20,1385.34,1-Aug-03,8-Aug-03,31413.54
8865,89097,56,4307.37,20,162.78,1-Aug-03,11-Aug-03,4164.59
8866,73735,58,16680.96,20,351.03,1-Aug-03,17-Aug-03,16349.93
8867,88873,59,8180.64,20,11.57,1-Aug-03,13-Aug-03,8189.07
8868,87295,60,6094.65,20,292.26,1-Aug-03,2-Aug-03,5822.39
8869,29387,2,105364.67,20,2422.44,1-Sep-03,6-Sep-03,102962.23
8870,87295,3,7093.1,20,92.18,1-Sep-03,12-Sep-03,7020.92
8871,73735,4,4066.06,20,0.14,1-Sep-03,16-Sep-03,4085.92
8872,22343,6,1581.06,20,22.9,1-Sep-03,2-Sep-03,1578.16
8873,73735,8,22637.5,20,547.65,1-Sep-03,5-Sep-03,22109.85
8874,22343,9,17086.51,20,344.67,1-Sep-03,1-Sep-03,16761.84
8875,88873,16,32398.94,20,786.21,1-Sep-03,12-Sep-03,31632.73
8876,88873,21,4122.9,20,50.36,1-Sep-03,7-Sep-03,4092.54
8877,22343,30,1953.72,20,36.22,1-Sep-03,16-Sep-03,1937.5
8878,29387,32,4764.93,20,77,1-Sep-03,15-Sep-03,4707.93
8879,87295,33,25320.24,20,9.84,1-Sep-03,16-Sep-03,25330.4
8880,51512,34,18476.86,20,262.58,1-Sep-03,19-Sep-03,18234.28
8881,51512,37,8614.23,20,46.22,1-Sep-03,16-Sep-03,8588.01
8882,87295,38,3481.42,20,32.95,1-Sep-03,20-Sep-03,3468.47
8883,88873,39,7148.16,20,13.46,1-Sep-03,18-Sep-03,7154.7
8884,51512,40,9634,20,19.73,1-Sep-03,9-Sep-03,9634.27
8885,22343,44,27103.1,20,277.39,1-Sep-03,15-Sep-03,26845.71
8886,51512,46,1426.4,20,0.9,1-Sep-03,16-Sep-03,1445.5
8887,51512,47,4050.93,20,69.37,1-Sep-03,15-Sep-03,4001.56
8888,51512,53,6955.99,20,36.2,1-Sep-03,3-Sep-03,6939.79
8889,22343,55,36552.11,20,562.6,1-Sep-03,17-Sep-03,36009.51
8890,88873,56,4859.83,20,46.62,1-Sep-03,6-Sep-03,4833.21
8891,51512,58,22445.5,20,249.23,1-Sep-03,18-Sep-03,22216.27
8892,73735,59,9601.9,20,332.68,1-Sep-03,3-Sep-03,9289.22
8893,51512,60,4471.28,20,12.27,1-Sep-03,18-Sep-03,4479.01
8894,22343,2,84199.9,20,477.44,1-Oct-03,7-Oct-03,83742.46
8895,22343,3,4410.42,20,206.62,1-Oct-03,7-Oct-03,4223.8
8896,89097,4,5346,20,227.75,1-Oct-03,14-Oct-03,5138.25
8897,22343,6,1596.3,20,11.3,1-Oct-03,18-Oct-03,1605
8898,89097,8,13883.04,20,496.89,1-Oct-03,16-Oct-03,13406.15
8899,89097,9,13243.31,20,104.22,1-Oct-03,18-Oct-03,13159.09
8900,29387,16,21729.55,20,585.5,1-Oct-03,7-Oct-03,21164.05
8901,89097,21,2530.18,20,12.09,1-Oct-03,14-Oct-03,2538.09
8902,22343,30,1309.42,20,15.04,1-Oct-03,3-Oct-03,1314.38
8903,73735,32,2655.77,20,99.51,1-Oct-03,18-Oct-03,2576.26
8904,73735,33,16220.68,20,585.18,1-Oct-03,5-Oct-03,15655.5
8905,87295,34,17885.54,20,380.62,1-Oct-03,1-Oct-03,17524.92
8906,29387,37,7155.97,20,7.56,1-Oct-03,9-Oct-03,7168.41
8907,15293,38,2098.02,20,14.62,1-Oct-03,20-Oct-03,2103.4
8908,22343,39,4593.58,20,102.94,1-Oct-03,1-Oct-03,4510.64
8909,88873,40,5633.01,20,180.48,1-Oct-03,18-Oct-03,5472.53
8910,29387,44,19758.08,20,405.44,1-Oct-03,3-Oct-03,19372.64
8911,22343,46,615.36,20,30.55,1-Oct-03,9-Oct-03,604.81
8912,87295,47,3314.4,20,50.91,1-Oct-03,13-Oct-03,3283.49
8913,88873,53,4300.16,20,143.85,1-Oct-03,17-Oct-03,4176.31
8914,73735,54,193.98,20,3.94,1-Oct-03,9-Oct-03,210.04
8915,89097,55,24610.43,20,476.54,1-Oct-03,14-Oct-03,24153.89
8916,87295,56,3369.7,20,132.49,1-Oct-03,13-Oct-03,3257.21
8917,87295,58,14348.04,20,110.51,1-Oct-03,13-Oct-03,14257.53
8918,22343,59,5484.05,20,189.28,1-Oct-03,2-Oct-03,5314.77
8919,29387,60,4521.55,20,52.43,1-Oct-03,6-Oct-03,4489.12
8920,22343,2,77721.65,20,1457.32,1-Nov-03,12-Nov-03,76284.33
8921,88873,3,6308.81,20,137.36,1-Nov-03,10-Nov-03,6191.45
8922,87295,4,4702.31,20,155.24,1-Nov-03,20-Nov-03,4567.07
8923,88873,6,1973.01,20,26.33,1-Nov-03,20-Nov-03,1966.68
8924,51512,8,12615.12,20,425.37,1-Nov-03,11-Nov-03,12209.75
8925,22343,9,12032.61,20,472.99,1-Nov-03,5-Nov-03,11579.62
8926,87295,16,38114.9,20,432.48,1-Nov-03,10-Nov-03,37702.42
8927,73735,21,1840.13,20,67.64,1-Nov-03,1-Nov-03,1792.49
8928,88873,30,2029.5,20,5,1-Nov-03,3-Nov-03,2044.5
8929,51512,32,2639.84,20,119.76,1-Nov-03,10-Nov-03,2540.08
8930,87295,33,21457.77,20,172.77,1-Nov-03,16-Nov-03,21305
8931,22343,34,14201.92,20,530.53,1-Nov-03,9-Nov-03,13691.39
8932,15293,37,6182.2,20,60,1-Nov-03,8-Nov-03,6142.2
8933,15293,38,1996.68,20,10.91,1-Nov-03,7-Nov-03,2005.77
8934,51512,39,4209.52,20,82.5,1-Nov-03,1-Nov-03,4147.02
8935,29387,40,5558.14,20,214.53,1-Nov-03,7-Nov-03,5363.61
8936,22343,44,17864.94,20,226.63,1-Nov-03,18-Nov-03,17658.31
8937,87295,46,872.52,20,23.88,1-Nov-03,20-Nov-03,868.64
8938,73735,47,4390.36,20,9.11,1-Nov-03,1-Nov-03,4401.25
8939,29387,53,3874.08,20,16.36,1-Nov-03,17-Nov-03,3877.72
8940,88873,54,792.35,20,24.56,1-Nov-03,12-Nov-03,787.79
8941,29387,55,20505.93,20,723.73,1-Nov-03,18-Nov-03,19802.2
8942,73735,56,4700.8,20,81.24,1-Nov-03,9-Nov-03,4639.56
8943,29387,58,13176.52,20,576.17,1-Nov-03,16-Nov-03,12620.35
8944,15293,59,4816.32,20,235.55,1-Nov-03,9-Nov-03,4600.77
8945,89097,60,4311.81,20,28.58,1-Nov-03,20-Nov-03,4303.23
8946,15293,2,140636.81,20,3093.37,1-Dec-03,11-Dec-03,137563.44
8947,87295,3,14367.72,20,472.58,1-Dec-03,7-Dec-03,13915.14
8948,73735,4,9440.28,20,12.94,1-Dec-03,11-Dec-03,9447.34
8949,29387,6,3231.84,20,123.5,1-Dec-03,19-Dec-03,3128.34
8950,89097,8,24541.12,20,453.28,1-Dec-03,14-Dec-03,24107.84
8951,87295,9,21690.88,20,637.7,1-Dec-03,4-Dec-03,21073.18
8952,22343,16,63581.3,20,3003.43,1-Dec-03,16-Dec-03,60597.87
8953,89097,21,2961.55,20,132.61,1-Dec-03,3-Dec-03,2848.94
8954,22343,30,3487.78,20,49.46,1-Dec-03,20-Dec-03,3458.32
8955,15293,32,4993.66,20,63.69,1-Dec-03,19-Dec-03,4949.97
8956,29387,33,36929.1,20,389.91,1-Dec-03,14-Dec-03,36559.19
8957,51512,34,33385.3,20,1598.49,1-Dec-03,19-Dec-03,31806.81
8958,29387,37,11603.62,20,272.73,1-Dec-03,17-Dec-03,11350.89
8959,22343,38,3628.1,20,128.45,1-Dec-03,11-Dec-03,3519.65
8960,89097,39,7410.99,20,209.67,1-Dec-03,9-Dec-03,7221.32
8961,29387,40,9595.56,20,146.13,1-Dec-03,8-Dec-03,9469.43
8962,87295,44,27687.6,20,1285.05,1-Dec-03,5-Dec-03,26422.55
8963,51512,46,2026.8,20,78.48,1-Dec-03,7-Dec-03,1968.32
8964,88873,47,7090.38,20,259.97,1-Dec-03,8-Dec-03,6850.41
8965,29387,53,7448.76,20,255.56,1-Dec-03,8-Dec-03,7213.2
8966,29387,54,1274,20,62.35,1-Dec-03,17-Dec-03,1231.65
8967,51512,55,34299.22,20,1040.06,1-Dec-03,14-Dec-03,33279.16
8968,87295,56,9083.51,20,298.79,1-Dec-03,17-Dec-03,8804.72
8969,73735,58,23847.2,20,1096.34,1-Dec-03,17-Dec-03,22770.86
8970,88873,59,8528.94,20,52.59,1-Dec-03,18-Dec-03,8496.35
8971,15293,60,8417.64,20,201.58,1-Dec-03,8-Dec-03,8236.06
8972,51512,2,176120.26,20,8690.17,1-Jan-04,10-Jan-04,167450.09
8973,22343,3,16550.38,20,195.38,1-Jan-04,15-Jan-04,16375
8974,29387,4,12320.64,20,14.05,1-Jan-04,15-Jan-04,12326.59
8975,15293,6,4080.96,20,30.12,1-Jan-04,5-Jan-04,4070.84
8976,51512,8,38353.04,20,883.28,1-Jan-04,3-Jan-04,37489.76
8977,51512,9,30104.28,20,572.64,1-Jan-04,17-Jan-04,29551.64
8978,51512,16,81728.01,20,2489.89,1-Jan-04,8-Jan-04,79258.12
8979,29387,21,3501.93,20,0.63,1-Jan-04,4-Jan-04,3521.3
8980,87295,30,4662.22,20,99.02,1-Jan-04,15-Jan-04,4583.2
8981,89097,32,7256.18,20,21.89,1-Jan-04,15-Jan-04,7254.29
8982,22343,33,45259.97,20,1691.6,1-Jan-04,11-Jan-04,43588.37
8983,88873,34,38559.65,20,1248.67,1-Jan-04,3-Jan-04,37330.98
8984,88873,37,17182.55,20,561.47,1-Jan-04,11-Jan-04,16641.08
8985,22343,38,4083.12,20,191.36,1-Jan-04,5-Jan-04,3911.76
8986,89097,39,12536.98,20,243.07,1-Jan-04,11-Jan-04,12313.91
8987,22343,40,15868.64,20,382.51,1-Jan-04,11-Jan-04,15506.13
8988,87295,44,33974.55,20,1015.31,1-Jan-04,10-Jan-04,32979.24
8989,29387,46,2449.32,20,49.06,1-Jan-04,7-Jan-04,2420.26
8990,22343,47,9839.1,20,411.72,1-Jan-04,4-Jan-04,9447.38
8991,29387,53,11493.84,20,163.88,1-Jan-04,2-Jan-04,11349.96
8992,88873,54,761.76,20,21.21,1-Jan-04,2-Jan-04,760.55
8993,29387,55,46908.32,20,2171.92,1-Jan-04,12-Jan-04,44756.4
8994,87295,56,11293.04,20,31.1,1-Jan-04,4-Jan-04,11281.94
8995,88873,58,37906.93,20,370.47,1-Jan-04,5-Jan-04,37556.46
8996,88873,59,10152.42,20,51.13,1-Jan-04,16-Jan-04,10121.29
8997,22343,60,10256.25,20,351.8,1-Jan-04,19-Jan-04,9924.45
8998,87295,2,153508.92,20,6107.32,1-Feb-04,4-Feb-04,147421.6
8999,87295,3,13727.36,20,550.45,1-Feb-04,5-Feb-04,13196.91
9000,73735,4,8729.35,20,0.41,1-Feb-04,9-Feb-04,8748.94
9001,87295,6,3308.1,20,123.33,1-Feb-04,11-Feb-04,3204.77
9002,15293,8,20533.94,20,810.9,1-Feb-04,5-Feb-04,19743.04
9003,88873,9,23482.21,20,125.1,1-Feb-04,2-Feb-04,23377.11
9004,15293,16,60554.15,20,1792.4,1-Feb-04,17-Feb-04,58781.75
9005,73735,21,3466.92,20,93.68,1-Feb-04,10-Feb-04,3393.24
9006,51512,30,3478.71,20,129.5,1-Feb-04,13-Feb-04,3369.21
9007,15293,32,4425.99,20,197.75,1-Feb-04,19-Feb-04,4248.24
9008,73735,33,36154.34,20,1576.31,1-Feb-04,1-Feb-04,34598.03
9009,87295,34,32781.34,20,709.88,1-Feb-04,19-Feb-04,32091.46
9010,87295,37,11980.44,20,106.2,1-Feb-04,3-Feb-04,11894.24
9011,87295,38,3708.24,20,93.18,1-Feb-04,16-Feb-04,3635.06
9012,89097,39,7175.02,20,84.62,1-Feb-04,1-Feb-04,7110.4
9013,51512,40,9129.28,20,261.23,1-Feb-04,16-Feb-04,8888.05
9014,88873,44,31448.56,20,216.86,1-Feb-04,19-Feb-04,31251.7
9015,73735,46,1941.24,20,87.64,1-Feb-04,10-Feb-04,1873.6
9016,88873,47,7601.27,20,27.28,1-Feb-04,8-Feb-04,7593.99
9017,87295,53,6593.07,20,95.99,1-Feb-04,19-Feb-04,6517.08
9018,88873,54,825.37,20,28.59,1-Feb-04,18-Feb-04,816.78
9019,73735,55,38181.27,20,1175.89,1-Feb-04,1-Feb-04,37025.38
9020,73735,56,8515.78,20,370.59,1-Feb-04,15-Feb-04,8165.19
9021,87295,58,21595.62,20,166.76,1-Feb-04,4-Feb-04,21448.86
9022,51512,59,7658.55,20,252.36,1-Feb-04,19-Feb-04,7426.19
9023,88873,60,8752.1,20,387.86,1-Feb-04,2-Feb-04,8384.24
9024,22343,2,141778.13,20,2522.69,1-Mar-04,4-Mar-04,139275.44
9025,88873,3,16056.75,20,312.04,1-Mar-04,2-Mar-04,15764.71
9026,89097,4,8434.14,20,166.14,1-Mar-04,9-Mar-04,8288
9027,87295,6,2796.36,20,0.7,1-Mar-04,13-Mar-04,2815.66
9028,29387,8,27062.12,20,281.98,1-Mar-04,15-Mar-04,26800.14
9029,73735,9,24507.6,20,90.27,1-Mar-04,2-Mar-04,24437.33
9030,87295,16,77406.48,20,2546.56,1-Mar-04,12-Mar-04,74879.92
9031,73735,21,3608.64,20,24.01,1-Mar-04,7-Mar-04,3604.63
9032,22343,30,3881.76,20,113.87,1-Mar-04,4-Mar-04,3787.89
9033,15293,32,5047.45,20,15.05,1-Mar-04,5-Mar-04,5052.4
9034,15293,33,39128.88,20,785.12,1-Mar-04,8-Mar-04,38363.76
9035,73735,34,30565.9,20,1484.87,1-Mar-04,19-Mar-04,29101.03
9036,22343,37,11739.85,20,98.98,1-Mar-04,19-Mar-04,11660.87
9037,73735,38,3649.36,20,19.21,1-Mar-04,12-Mar-04,3650.15
9038,87295,39,8677.72,20,195.6,1-Mar-04,2-Mar-04,8502.12
9039,73735,40,11372.84,20,431.21,1-Mar-04,17-Mar-04,10961.63
9040,22343,44,30028.18,20,522.42,1-Mar-04,10-Mar-04,29525.76
9041,22343,46,1952.85,20,62.71,1-Mar-04,9-Mar-04,1910.14
9042,22343,47,7455.8,20,173.84,1-Mar-04,19-Mar-04,7301.96
9043,73735,53,8035.11,20,96.34,1-Mar-04,16-Mar-04,7958.77
9044,29387,54,904.65,20,35.33,1-Mar-04,20-Mar-04,889.32
9045,88873,55,38186.4,20,17.7,1-Mar-04,14-Mar-04,38188.7
9046,73735,56,10265.03,20,314.42,1-Mar-04,8-Mar-04,9970.61
9047,73735,58,26905.18,20,713.9,1-Mar-04,4-Mar-04,26211.28
9048,87295,59,9946.72,20,91.58,1-Mar-04,16-Mar-04,9875.14
9049,89097,60,8672.16,20,406.2,1-Mar-04,13-Mar-04,8285.96
9050,73735,2,153708.68,20,2222.32,1-Apr-04,9-Apr-04,151506.36
9051,29387,3,13177.6,20,384.55,1-Apr-04,4-Apr-04,12813.05
9052,73735,4,12507.25,20,190.48,1-Apr-04,8-Apr-04,12336.77
9053,88873,6,3316.51,20,125.36,1-Apr-04,19-Apr-04,3211.15
9054,29387,8,25218,20,156.26,1-Apr-04,17-Apr-04,25081.74
9055,87295,9,24269.53,20,918.75,1-Apr-04,1-Apr-04,23370.78
9056,88873,16,63777.52,20,454.65,1-Apr-04,19-Apr-04,63342.87
9057,51512,21,4383.66,20,174,1-Apr-04,8-Apr-04,4229.66
9058,89097,30,3206.3,20,150.94,1-Apr-04,18-Apr-04,3075.36
9059,89097,32,5045.7,20,188.97,1-Apr-04,4-Apr-04,4876.73
9060,29387,33,36475.35,20,519.83,1-Apr-04,1-Apr-04,35975.52
9061,73735,34,40381.56,20,1509.34,1-Apr-04,19-Apr-04,38892.22
9062,88873,37,10381.02,20,176.78,1-Apr-04,1-Apr-04,10224.24
9063,22343,38,5166.26,20,183.52,1-Apr-04,9-Apr-04,5002.74
9064,29387,39,8128.08,20,87.7,1-Apr-04,17-Apr-04,8060.38
9065,29387,40,10430.1,20,191,1-Apr-04,8-Apr-04,10259.1
9066,87295,44,31508,20,244.16,1-Apr-04,17-Apr-04,31283.84
9067,73735,46,2080.78,20,45.56,1-Apr-04,13-Apr-04,2055.22
9068,88873,47,5680.26,20,281.16,1-Apr-04,9-Apr-04,5419.1
9069,22343,52,1023.6,20,49.87,1-Apr-04,13-Apr-04,993.73
9070,88873,53,7736.48,20,266.28,1-Apr-04,3-Apr-04,7490.2
9071,73735,54,1249.4,20,2.84,1-Apr-04,18-Apr-04,1266.56
9072,51512,55,37830.58,20,176.57,1-Apr-04,15-Apr-04,37674.01
9073,87295,56,11426.26,20,153.37,1-Apr-04,7-Apr-04,11292.89
9074,51512,58,23602.7,20,234.27,1-Apr-04,1-Apr-04,23388.43
9075,22343,59,9939.63,20,440.41,1-Apr-04,19-Apr-04,9519.22
9076,88873,60,7960.24,20,219.6,1-Apr-04,15-Apr-04,7760.64
9077,51512,2,87970.96,20,4123.73,1-May-04,7-May-04,83867.23
9078,51512,3,10236.59,20,511.71,1-May-04,12-May-04,9744.88
9079,22343,4,8238.54,20,203.05,1-May-04,19-May-04,8055.49
9080,15293,6,2023.05,20,80.73,1-May-04,15-May-04,1962.32
9081,73735,8,15363.48,20,277.22,1-May-04,16-May-04,15106.26
9082,87295,9,14875.35,20,256.33,1-May-04,10-May-04,14639.02
9083,87295,16,51013.15,20,2523.17,1-May-04,10-May-04,48509.98
9084,29387,21,2655.26,20,44.62,1-May-04,17-May-04,2630.64
9085,73735,30,2782,20,36.81,1-May-04,20-May-04,2765.19
9086,22343,32,2949.12,20,8.77,1-May-04,19-May-04,2960.35
9087,15293,33,21314.12,20,341.64,1-May-04,7-May-04,20992.48
9088,22343,34,21377.58,20,78.36,1-May-04,7-May-04,21319.22
9089,22343,37,6717.6,20,217.13,1-May-04,10-May-04,6520.47
9090,22343,38,2474.53,20,94.99,1-May-04,17-May-04,2399.54
9091,51512,39,4502.08,20,104.83,1-May-04,12-May-04,4417.25
9092,88873,40,5966.4,20,193.11,1-May-04,20-May-04,5793.29
9093,51512,44,10917.06,20,329.02,1-May-04,7-May-04,10608.04
9094,51512,46,1794.79,20,38.58,1-May-04,19-May-04,1776.21
9095,51512,47,6091.2,20,93.38,1-May-04,4-May-04,6017.82
9096,22343,52,1668.48,20,25.54,1-May-04,13-May-04,1662.94
9097,73735,53,4525.36,20,169.8,1-May-04,5-May-04,4375.56
9098,51512,54,251.28,20,11.97,1-May-04,13-May-04,259.31
9099,88873,55,19075.66,20,167.43,1-May-04,14-May-04,18928.23
9100,22343,56,7890.45,20,56.17,1-May-04,2-May-04,7854.28
9101,29387,58,14293.76,20,642.33,1-May-04,6-May-04,13671.43
9102,88873,59,4442.61,20,10.66,1-May-04,2-May-04,4451.95
9103,88873,60,9036.93,20,294.49,1-May-04,18-May-04,8762.44
9104,73735,2,94692.07,20,4466.26,1-Jun-04,19-Jun-04,90245.81
9105,87295,3,8438.04,20,357.64,1-Jun-04,5-Jun-04,8100.4
9106,87295,4,7186.5,20,13.68,1-Jun-04,4-Jun-04,7192.82
9107,73735,6,2631.16,20,5.51,1-Jun-04,2-Jun-04,2645.65
9108,15293,8,8249.12,20,356.31,1-Jun-04,17-Jun-04,7912.81
9109,88873,9,14043.73,20,532.01,1-Jun-04,17-Jun-04,13531.72
9110,87295,16,43743.44,20,1240.07,1-Jun-04,14-Jun-04,42523.37
9111,51512,21,2720.35,20,118.04,1-Jun-04,4-Jun-04,2622.31
9112,89097,30,2596.35,20,56.06,1-Jun-04,13-Jun-04,2560.29
9113,87295,32,1726.53,20,60.45,1-Jun-04,18-Jun-04,1686.08
9114,15293,33,23464.91,20,467.11,1-Jun-04,12-Jun-04,23017.8
9115,22343,34,20110.64,20,579.24,1-Jun-04,3-Jun-04,19551.4
9116,22343,37,4979.86,20,4.88,1-Jun-04,13-Jun-04,4994.98
9117,87295,38,3094.27,20,66.61,1-Jun-04,4-Jun-04,3047.66
9118,87295,39,2918.6,20,30.25,1-Jun-04,11-Jun-04,2908.35
9119,87295,40,3672.89,20,43.07,1-Jun-04,7-Jun-04,3649.82
9120,29387,44,17278.8,20,304.37,1-Jun-04,8-Jun-04,16994.43
9121,22343,46,1751.44,20,16.21,1-Jun-04,12-Jun-04,1755.23
9122,29387,47,5990.04,20,200.99,1-Jun-04,10-Jun-04,5809.05
9123,89097,52,990.47,20,43.83,1-Jun-04,5-Jun-04,966.64
9124,73735,53,2767.92,20,119.97,1-Jun-04,20-Jun-04,2667.95
9125,15293,54,430.5,20,21.07,1-Jun-04,9-Jun-04,429.43
9126,87295,55,18853.19,20,425.7,1-Jun-04,10-Jun-04,18447.49
9127,88873,56,6998.73,20,337.54,1-Jun-04,6-Jun-04,6681.19
9128,87295,58,8807.64,20,141.59,1-Jun-04,8-Jun-04,8686.05
9129,73735,59,4663.45,20,35.29,1-Jun-04,19-Jun-04,4648.16
9130,29387,60,5706.24,20,122.86,1-Jun-04,10-Jun-04,5603.38
9131,22343,2,90937.24,20,2176.68,1-Jul-04,2-Jul-04,88780.56
9132,51512,3,7338.96,20,184.09,1-Jul-04,4-Jul-04,7174.87
9133,22343,4,8113.05,20,92.34,1-Jul-04,11-Jul-04,8040.71
9134,29387,6,2194.15,20,10.3,1-Jul-04,19-Jul-04,2203.85
9135,51512,8,13833.84,20,109.97,1-Jul-04,13-Jul-04,13743.87
9136,29387,9,14605.23,20,332.28,1-Jul-04,5-Jul-04,14292.95
9137,73735,16,34437.18,20,1003.83,1-Jul-04,16-Jul-04,33453.35
9138,73735,21,2964.24,20,101.56,1-Jul-04,10-Jul-04,2882.68
9139,88873,30,2162.9,20,100.13,1-Jul-04,16-Jul-04,2082.77
9140,88873,32,2566.8,20,88.51,1-Jul-04,6-Jul-04,2498.29
9141,51512,33,23996.98,20,687.89,1-Jul-04,6-Jul-04,23329.09
