MANUFACTURERID,TRANSACTIONDATE,EMPLOYEE,AMOUNT,DESCRIPTION,REFERENCE
53,11-Jul-02,29387,5165.8,Automatic EOQ Inventory purchase,8550
53,14-Jul-02,89097,-5680.93,Automatic payment of bills,8528
53,11-Aug-02,89097,-5165.8,Automatic payment of bills,8550
53,18-Mar-02,73735,-2536.96,Automatic payment of bills,8439
54,7-Nov-03,29387,-210.04,Automatic payment of bills,8914
54,12-Nov-03,88873,787.79,Automatic EOQ Inventory purchase,8940
54,16-Dec-03,88873,-787.79,Automatic payment of bills,8940
54,17-Dec-03,29387,1231.65,Automatic EOQ Inventory purchase,8966
54,2-Jan-04,88873,760.55,Automatic EOQ Inventory purchase,8992
54,10-Jan-04,73735,-1231.65,Automatic payment of bills,8966
54,18-Feb-04,88873,816.78,Automatic EOQ Inventory purchase,9018
54,3-Mar-03,15293,1650.87,Automatic EOQ Inventory purchase,8737
54,13-Mar-04,89097,-816.78,Automatic payment of bills,9018
54,28-Jan-04,29387,-760.55,Automatic payment of bills,8992
54,9-Oct-03,73735,210.04,Automatic EOQ Inventory purchase,8914
54,12-May-03,29387,-936.82,Automatic payment of bills,8763
54,17-Apr-03,73735,936.82,Automatic EOQ Inventory purchase,8763
54,7-Jan-03,29387,1191.03,Automatic EOQ Inventory purchase,8687
54,24-Mar-03,15293,-1424.76,Automatic payment of bills,8712
54,19-Feb-03,51512,1424.76,Automatic EOQ Inventory purchase,8712
54,9-Feb-03,88873,-1191.03,Automatic payment of bills,8687
54,9-Jan-03,88873,-1456.61,Automatic payment of bills,8663
54,20-Mar-04,29387,889.32,Automatic EOQ Inventory purchase,9044
54,21-Oct-04,88873,-269.66,Automatic payment of bills,9208
54,5-Apr-03,73735,-1650.87,Automatic payment of bills,8737
54,4-Sep-04,51512,-143.14,Automatic payment of bills,9180
54,13-Nov-02,29387,459.79,Automatic EOQ Inventory purchase,8641
54,6-Mar-05,22343,-1062.8,Automatic payment of bills,9348
54,7-Feb-05,51512,1062.8,Automatic EOQ Inventory purchase,9348
54,30-Jan-05,29387,-1130.29,Automatic payment of bills,9320
54,3-Jan-05,87295,-784.5,Automatic payment of bills,9292
54,2-Jan-05,15293,1130.29,Automatic EOQ Inventory purchase,9320
54,6-Dec-04,29387,784.5,Automatic EOQ Inventory purchase,9292
54,3-Dec-04,73735,-204.4,Automatic payment of bills,9264
54,4-Nov-04,88873,-83.24,Automatic payment of bills,9236
54,17-Sep-04,73735,269.66,Automatic EOQ Inventory purchase,9208
54,8-Oct-04,29387,83.24,Automatic EOQ Inventory purchase,9236
54,14-Apr-04,88873,-889.32,Automatic payment of bills,9044
54,18-Aug-04,22343,-205.44,Automatic payment of bills,9152
54,5-Aug-04,51512,143.14,Automatic EOQ Inventory purchase,9180
54,19-Jul-04,87295,205.44,Automatic EOQ Inventory purchase,9152
54,7-Jul-04,73735,-429.43,Automatic payment of bills,9125
54,12-Jun-04,73735,-259.31,Automatic payment of bills,9098
54,9-Jun-04,15293,429.43,Automatic EOQ Inventory purchase,9125
54,20-May-04,73735,-1266.56,Automatic payment of bills,9071
54,13-May-04,51512,259.31,Automatic EOQ Inventory purchase,9098
54,18-Apr-04,73735,1266.56,Automatic EOQ Inventory purchase,9071
54,2-Nov-04,89097,204.4,Automatic EOQ Inventory purchase,9264
54,19-Jun-01,15293,660.69,Automatic EOQ Inventory purchase,8281
54,8-Dec-01,89097,-459.32,Automatic payment of bills,8378
54,8-Nov-01,89097,459.32,Automatic EOQ Inventory purchase,8378
54,28-Oct-01,87295,-319.54,Automatic payment of bills,8359
54,11-Oct-01,15293,-985.39,Automatic payment of bills,8340
54,4-Oct-01,88873,319.54,Automatic EOQ Inventory purchase,8359
54,9-Sep-01,88873,-734.44,Automatic payment of bills,8320
54,7-Sep-01,51512,985.39,Automatic EOQ Inventory purchase,8340
54,15-Aug-01,89097,-618.13,Automatic payment of bills,8301
54,20-Dec-01,88873,1601.08,Automatic EOQ Inventory purchase,8398
54,21-Jul-01,87295,-660.69,Automatic payment of bills,8281
54,12-Jul-01,22343,618.13,Automatic EOQ Inventory purchase,8301
54,20-May-01,51512,815.14,Automatic EOQ Inventory purchase,8261
54,4-May-01,22343,-381.19,Automatic payment of bills,8241
54,16-Apr-01,15293,-935.95,Automatic payment of bills,8222
54,6-Apr-01,22343,381.19,Automatic EOQ Inventory purchase,8241
54,20-Mar-01,89097,935.95,Automatic EOQ Inventory purchase,8222
54,13-Mar-01,88873,-139.37,Automatic payment of bills,8202
54,14-Feb-01,51512,139.37,Automatic EOQ Inventory purchase,8202
54,5-Dec-02,15293,1456.61,Automatic EOQ Inventory purchase,8663
54,15-Dec-02,51512,-459.79,Automatic payment of bills,8641
54,9-Aug-01,73735,734.44,Automatic EOQ Inventory purchase,8320
54,23-Jul-02,51512,-603.99,Automatic payment of bills,8529
54,5-Nov-02,15293,-395.45,Automatic payment of bills,8619
54,16-Jun-01,29387,-815.14,Automatic payment of bills,8261
54,17-Jan-02,89097,3483.67,Automatic EOQ Inventory purchase,8418
54,29-Sep-02,51512,-638.36,Automatic payment of bills,8597
54,12-Sep-02,51512,-535.46,Automatic payment of bills,8574
54,1-Sep-02,22343,638.36,Automatic EOQ Inventory purchase,8597
54,12-Aug-02,87295,535.46,Automatic EOQ Inventory purchase,8574
54,8-Oct-02,29387,395.45,Automatic EOQ Inventory purchase,8619
54,8-Jul-02,89097,502.4,Automatic EOQ Inventory purchase,8551
54,18-Jun-02,29387,603.99,Automatic EOQ Inventory purchase,8529
54,3-Apr-02,22343,447.16,Automatic EOQ Inventory purchase,8484
54,18-Jan-02,89097,-1601.08,Automatic payment of bills,8398
54,4-Feb-02,87295,643.43,Automatic EOQ Inventory purchase,8440
54,13-Aug-02,15293,-502.4,Automatic payment of bills,8551
54,14-Mar-02,22343,81.98,Automatic EOQ Inventory purchase,8462
54,13-Feb-02,29387,-3483.67,Automatic payment of bills,8418
54,14-Apr-02,73735,-81.98,Automatic payment of bills,8462
54,2-May-02,22343,-447.16,Automatic payment of bills,8484
54,11-May-02,87295,968.23,Automatic EOQ Inventory purchase,8506
54,17-Jun-02,89097,-968.23,Automatic payment of bills,8506
54,7-Mar-02,88873,-643.43,Automatic payment of bills,8440
55,16-Oct-03,15293,-36009.51,Automatic payment of bills,8889
55,14-Dec-03,51512,33279.16,Automatic EOQ Inventory purchase,8967
55,16-Nov-03,29387,-24153.89,Automatic payment of bills,8915
55,18-Nov-03,29387,19802.2,Automatic EOQ Inventory purchase,8941
55,14-Oct-03,89097,24153.89,Automatic EOQ Inventory purchase,8915
55,19-Dec-03,22343,-19802.2,Automatic payment of bills,8941
55,14-Jan-04,88873,-33279.16,Automatic payment of bills,8967
55,10-Feb-04,73735,-44756.4,Automatic payment of bills,8993
55,17-Sep-03,22343,36009.51,Automatic EOQ Inventory purchase,8889
55,1-Feb-04,73735,37025.38,Automatic EOQ Inventory purchase,9019
55,12-Jan-04,29387,44756.4,Automatic EOQ Inventory purchase,8993
55,7-Sep-03,89097,-31413.54,Automatic payment of bills,8864
55,18-Aug-03,73735,-28173.25,Automatic payment of bills,8839
55,8-Aug-03,22343,31413.54,Automatic EOQ Inventory purchase,8864
55,19-Jul-03,87295,-30210.7,Automatic payment of bills,8814
55,17-Jul-03,22343,28173.25,Automatic EOQ Inventory purchase,8839
55,20-Jun-03,73735,30210.7,Automatic EOQ Inventory purchase,8814
55,7-Jun-03,87295,-28895.63,Automatic payment of bills,8789
55,10-May-03,73735,28895.63,Automatic EOQ Inventory purchase,8789
55,9-Apr-03,29387,35626.25,Automatic EOQ Inventory purchase,8764
55,5-Apr-03,73735,-32887.21,Automatic payment of bills,8738
55,3-Mar-04,87295,-37025.38,Automatic payment of bills,9019
55,9-Feb-05,15293,43814.07,Automatic EOQ Inventory purchase,9349
55,6-May-03,88873,-35626.25,Automatic payment of bills,8764
55,8-Aug-04,73735,-20464.14,Automatic payment of bills,9153
55,18-Mar-03,87295,-38095.93,Automatic payment of bills,8713
55,12-Feb-05,73735,-39025.92,Automatic payment of bills,9321
55,14-Jan-05,88873,39025.92,Automatic EOQ Inventory purchase,9321
55,21-Dec-04,22343,-16697.15,Automatic payment of bills,9265
55,9-Dec-04,88873,37386.33,Automatic EOQ Inventory purchase,9293
55,20-Nov-04,51512,16697.15,Automatic EOQ Inventory purchase,9265
55,6-Nov-04,15293,-18444.08,Automatic payment of bills,9237
55,6-Oct-04,29387,-27087.29,Automatic payment of bills,9209
55,3-Oct-04,22343,18444.08,Automatic EOQ Inventory purchase,9237
55,8-Sep-04,89097,-27814.75,Automatic payment of bills,9181
55,9-Jan-05,22343,-37386.33,Automatic payment of bills,9293
55,11-Aug-04,29387,27814.75,Automatic EOQ Inventory purchase,9181
55,14-Mar-04,88873,38188.7,Automatic EOQ Inventory purchase,9045
55,13-Jul-04,51512,-18447.49,Automatic payment of bills,9126
55,9-Jul-04,87295,20464.14,Automatic EOQ Inventory purchase,9153
55,10-Jun-04,87295,18447.49,Automatic EOQ Inventory purchase,9126
55,10-Jun-04,88873,-18928.23,Automatic payment of bills,9099
58,3-Oct-02,89097,-18359.54,Automatic payment of bills,8600
58,11-Sep-02,87295,-17129.47,Automatic payment of bills,8577
58,6-Sep-02,15293,18359.54,Automatic EOQ Inventory purchase,8600
58,10-Apr-02,51512,-10344.27,Automatic payment of bills,8465
58,7-Mar-02,29387,10344.27,Automatic EOQ Inventory purchase,8465
58,7-Dec-02,22343,-8643.61,Automatic payment of bills,8644
58,20-Mar-02,88873,-7841.33,Automatic payment of bills,8443
58,15-Aug-02,51512,-15100.09,Automatic payment of bills,8554
58,14-Apr-02,88873,12842.06,Automatic EOQ Inventory purchase,8487
58,12-May-02,51512,13781.81,Automatic EOQ Inventory purchase,8509
58,16-May-02,87295,-12842.06,Automatic payment of bills,8487
58,15-Jun-02,29387,-13781.81,Automatic payment of bills,8509
58,18-Jun-02,51512,19356.62,Automatic EOQ Inventory purchase,8532
58,17-Jul-02,87295,15100.09,Automatic EOQ Inventory purchase,8554
58,20-Jul-02,87295,-19356.62,Automatic payment of bills,8532
58,7-Aug-02,22343,17129.47,Automatic EOQ Inventory purchase,8577
59,15-Feb-04,88873,-10121.29,Automatic payment of bills,8996
59,2-Oct-03,22343,5314.77,Automatic EOQ Inventory purchase,8918
59,4-Nov-03,29387,-5314.77,Automatic payment of bills,8918
59,9-Nov-03,15293,4600.77,Automatic EOQ Inventory purchase,8944
59,5-Dec-03,29387,-4600.77,Automatic payment of bills,8944
59,18-Dec-03,88873,8496.35,Automatic EOQ Inventory purchase,8970
59,16-Mar-04,87295,9875.14,Automatic EOQ Inventory purchase,9048
59,17-Jan-04,88873,-8496.35,Automatic payment of bills,8970
59,2-Oct-03,29387,-9289.22,Automatic payment of bills,8892
59,14-Mar-03,73735,-10973.92,Automatic payment of bills,8716
59,16-Jan-04,88873,10121.29,Automatic EOQ Inventory purchase,8996
59,15-Sep-03,73735,-8189.07,Automatic payment of bills,8867
59,3-Sep-03,73735,9289.22,Automatic EOQ Inventory purchase,8892
59,13-Aug-03,88873,8189.07,Automatic EOQ Inventory purchase,8867
59,9-Aug-03,73735,-6784.82,Automatic payment of bills,8842
59,7-Jul-03,87295,6784.82,Automatic EOQ Inventory purchase,8842
59,5-Jul-03,88873,-7028.28,Automatic payment of bills,8817
59,7-Jun-03,29387,-6619.23,Automatic payment of bills,8792
59,1-Jun-03,51512,7028.28,Automatic EOQ Inventory purchase,8817
59,13-May-03,22343,6619.23,Automatic EOQ Inventory purchase,8792
59,30-Apr-03,87295,-8666.3,Automatic payment of bills,8767
59,4-Apr-03,87295,-10084.5,Automatic payment of bills,8741
59,4-Apr-03,88873,8666.3,Automatic EOQ Inventory purchase,8767
59,15-Sep-04,87295,-5319.5,Automatic payment of bills,9184
59,19-Feb-04,51512,7426.19,Automatic EOQ Inventory purchase,9022
59,22-Mar-05,89097,-10195.16,Automatic payment of bills,9352
59,4-Mar-03,22343,10084.5,Automatic EOQ Inventory purchase,8741
59,15-Feb-05,87295,-10071.95,Automatic payment of bills,9324
59,14-Jan-05,22343,10071.95,Automatic EOQ Inventory purchase,9324
59,3-Jan-05,88873,-7697.74,Automatic payment of bills,9296
59,22-Dec-04,51512,-3668.53,Automatic payment of bills,9268
59,7-Dec-04,73735,7697.74,Automatic EOQ Inventory purchase,9296
59,19-Nov-04,87295,3668.53,Automatic EOQ Inventory purchase,9268
59,13-Nov-04,15293,-3764.24,Automatic payment of bills,9240
59,15-Feb-05,88873,10195.16,Automatic EOQ Inventory purchase,9352
59,6-Oct-04,73735,-6612.89,Automatic payment of bills,9212
59,18-Apr-04,29387,-9875.14,Automatic payment of bills,9048
59,4-Sep-04,89097,6612.89,Automatic EOQ Inventory purchase,9212
59,16-Aug-04,15293,5319.5,Automatic EOQ Inventory purchase,9184
59,7-Aug-04,22343,-4849.83,Automatic payment of bills,9156
59,18-Jul-04,88873,-4648.16,Automatic payment of bills,9129
59,9-Jul-04,73735,4849.83,Automatic EOQ Inventory purchase,9156
59,19-Jun-04,73735,4648.16,Automatic EOQ Inventory purchase,9129
59,26-May-04,87295,-4451.95,Automatic payment of bills,9102
59,18-May-04,87295,-9519.22,Automatic payment of bills,9075
59,2-May-04,88873,4451.95,Automatic EOQ Inventory purchase,9102
59,19-Apr-04,22343,9519.22,Automatic EOQ Inventory purchase,9075
59,16-Oct-04,22343,3764.24,Automatic EOQ Inventory purchase,9240
59,25-Jul-01,87295,-5312.5,Automatic payment of bills,8285
59,18-Jan-02,88873,7853.54,Automatic EOQ Inventory purchase,8422
59,3-Jan-02,51512,-5680.96,Automatic payment of bills,8402
59,7-Dec-01,89097,-3561.54,Automatic payment of bills,8382
59,3-Dec-01,29387,5680.96,Automatic EOQ Inventory purchase,8402
59,12-Nov-01,88873,-2440.39,Automatic payment of bills,8363
59,7-Nov-01,88873,3561.54,Automatic EOQ Inventory purchase,8382
59,12-Oct-01,88873,2440.39,Automatic EOQ Inventory purchase,8363
59,3-Oct-01,88873,-4561.24,Automatic payment of bills,8344
59,10-Sep-01,88873,4561.24,Automatic EOQ Inventory purchase,8344
59,17-Feb-01,73735,361.79,Automatic EOQ Inventory purchase,8206
59,4-Feb-02,22343,3594.48,Automatic EOQ Inventory purchase,8444
59,20-Feb-03,29387,-11423.14,Automatic payment of bills,8691
59,8-Sep-01,73735,-4636.82,Automatic payment of bills,8324
59,17-Jul-01,51512,4678.97,Automatic EOQ Inventory purchase,8305
59,20-Jun-01,88873,5312.5,Automatic EOQ Inventory purchase,8285
59,10-Jun-01,29387,-4916.38,Automatic payment of bills,8265
59,12-May-01,88873,4916.38,Automatic EOQ Inventory purchase,8265
59,12-May-01,88873,-5327.88,Automatic payment of bills,8245
59,19-Apr-01,87295,5327.88,Automatic EOQ Inventory purchase,8245
59,4-Apr-01,88873,-8061.85,Automatic payment of bills,8226
59,15-Mar-01,51512,-361.79,Automatic payment of bills,8206
59,2-Mar-01,22343,8061.85,Automatic EOQ Inventory purchase,8226
59,22-Mar-04,87295,-7426.19,Automatic payment of bills,9022
59,13-Aug-01,73735,-4678.97,Automatic payment of bills,8305
59,1-Nov-02,89097,-3767.53,Automatic payment of bills,8623
59,13-Feb-03,22343,10973.92,Automatic EOQ Inventory purchase,8716
59,11-Aug-01,29387,4636.82,Automatic EOQ Inventory purchase,8324
59,18-Feb-02,29387,-7853.54,Automatic payment of bills,8422
59,20-Jan-03,73735,11423.14,Automatic EOQ Inventory purchase,8691
59,13-Jan-03,87295,-7943.3,Automatic payment of bills,8667
59,17-Dec-02,22343,-4355.53,Automatic payment of bills,8645
59,17-Nov-02,51512,4355.53,Automatic EOQ Inventory purchase,8645
59,8-Oct-02,73735,-5860.41,Automatic payment of bills,8601
59,1-Oct-02,73735,3767.53,Automatic EOQ Inventory purchase,8623
59,3-Sep-02,15293,5860.41,Automatic EOQ Inventory purchase,8601
59,1-Sep-02,73735,-5804.06,Automatic payment of bills,8578
59,11-Apr-02,51512,-3834.42,Automatic payment of bills,8466
59,28-Feb-02,15293,-3594.48,Automatic payment of bills,8444
59,14-Dec-02,29387,7943.3,Automatic EOQ Inventory purchase,8667
59,12-Mar-02,51512,3834.42,Automatic EOQ Inventory purchase,8466
59,20-Aug-02,22343,-5150.47,Automatic payment of bills,8555
59,13-Apr-02,51512,4659.8,Automatic EOQ Inventory purchase,8488
59,9-May-02,51512,-4659.8,Automatic payment of bills,8488
59,16-May-02,73735,5675.21,Automatic EOQ Inventory purchase,8510
59,17-Jun-02,87295,5735.81,Automatic EOQ Inventory purchase,8533
59,22-Jun-02,87295,-5675.21,Automatic payment of bills,8510
59,19-Jul-02,22343,5150.47,Automatic EOQ Inventory purchase,8555
59,22-Jul-02,89097,-5735.81,Automatic payment of bills,8533
59,5-Aug-02,87295,5804.06,Automatic EOQ Inventory purchase,8578
60,2-Feb-04,88873,8384.24,Automatic EOQ Inventory purchase,9023
60,23-Oct-03,87295,-4479.01,Automatic payment of bills,8893
60,30-Oct-03,88873,-4489.12,Automatic payment of bills,8919
60,20-Nov-03,89097,4303.23,Automatic EOQ Inventory purchase,8945
60,8-Dec-03,15293,8236.06,Automatic EOQ Inventory purchase,8971
60,18-Dec-03,22343,-4303.23,Automatic payment of bills,8945
60,23-Feb-04,73735,-9924.45,Automatic payment of bills,8997
60,19-Jan-04,22343,9924.45,Automatic EOQ Inventory purchase,8997
60,6-Oct-03,29387,4489.12,Automatic EOQ Inventory purchase,8919
60,7-Mar-03,15293,-4796.58,Automatic payment of bills,8717
60,9-Jan-04,29387,-8236.06,Automatic payment of bills,8971
60,18-Sep-03,51512,4479.01,Automatic EOQ Inventory purchase,8893
60,30-Aug-03,87295,-5822.39,Automatic payment of bills,8868
60,5-Aug-03,22343,-9557.07,Automatic payment of bills,8843
60,2-Aug-03,87295,5822.39,Automatic EOQ Inventory purchase,8868
60,13-Jul-03,51512,-8191.76,Automatic payment of bills,8818
60,8-Jul-03,73735,9557.07,Automatic EOQ Inventory purchase,8843
60,15-Jun-03,51512,8191.76,Automatic EOQ Inventory purchase,8818
60,7-Jun-03,29387,-10945.85,Automatic payment of bills,8793
60,16-May-03,51512,-9349.11,Automatic payment of bills,8768
60,9-May-03,51512,10945.85,Automatic EOQ Inventory purchase,8793
60,1-Apr-03,73735,-7060.39,Automatic payment of bills,8742
60,20-Apr-03,89097,9349.11,Automatic EOQ Inventory purchase,8768
60,5-Sep-04,73735,-8703.69,Automatic payment of bills,9185
60,5-Feb-02,73735,-7677.28,Automatic payment of bills,8423
60,16-Feb-05,15293,-8286.72,Automatic payment of bills,9325
60,5-Mar-03,87295,7060.39,Automatic EOQ Inventory purchase,8742
60,19-Jan-05,87295,8286.72,Automatic EOQ Inventory purchase,9325
60,1-Jan-05,88873,-8773.25,Automatic payment of bills,9297
60,20-Dec-04,51512,-2432.36,Automatic payment of bills,9269
60,1-Dec-04,29387,8773.25,Automatic EOQ Inventory purchase,9297
60,20-Nov-04,22343,-3870.26,Automatic payment of bills,9241
60,17-Nov-04,51512,2432.36,Automatic EOQ Inventory purchase,9269
60,19-Oct-04,89097,3870.26,Automatic EOQ Inventory purchase,9241
60,6-Feb-05,87295,10827.95,Automatic EOQ Inventory purchase,9353
60,15-Sep-04,87295,9718.06,Automatic EOQ Inventory purchase,9213
60,5-Mar-04,15293,-8384.24,Automatic payment of bills,9023
60,10-Aug-04,51512,-8216.36,Automatic payment of bills,9157
60,8-Aug-04,88873,8703.69,Automatic EOQ Inventory purchase,9185
60,13-Jul-04,22343,8216.36,Automatic EOQ Inventory purchase,9157
60,8-Jul-04,29387,-5603.38,Automatic payment of bills,9130
60,18-Jun-04,73735,-8762.44,Automatic payment of bills,9103
60,10-Jun-04,29387,5603.38,Automatic EOQ Inventory purchase,9130
60,18-May-04,88873,8762.44,Automatic EOQ Inventory purchase,9103
60,15-May-04,22343,-7760.64,Automatic payment of bills,9076
60,15-Apr-04,88873,7760.64,Automatic EOQ Inventory purchase,9076
60,14-Apr-04,22343,-8285.96,Automatic payment of bills,9049
60,13-Mar-04,89097,8285.96,Automatic EOQ Inventory purchase,9049
60,7-Oct-04,29387,-9718.06,Automatic payment of bills,9213
60,6-Jul-01,15293,-6245.91,Automatic payment of bills,8286
60,8-Dec-01,88873,14063.23,Automatic EOQ Inventory purchase,8403
60,7-Dec-01,51512,-12363.04,Automatic payment of bills,8383
60,11-Nov-01,87295,12363.04,Automatic EOQ Inventory purchase,8383
60,31-Oct-01,89097,-5083.79,Automatic payment of bills,8364
60,4-Oct-01,51512,-8784.98,Automatic payment of bills,8345
60,3-Oct-01,73735,5083.79,Automatic EOQ Inventory purchase,8364
60,20-Sep-01,87295,-6101.49,Automatic payment of bills,8325
60,2-Sep-01,73735,8784.98,Automatic EOQ Inventory purchase,8345
60,18-Aug-01,88873,6101.49,Automatic EOQ Inventory purchase,8325
60,1-Mar-02,29387,3652.57,Automatic EOQ Inventory purchase,8467
