"CITYID","ZIPCODE","CITY","STATE","AREACODE","POPULATION1990","POPULATION1980","COUNTRY","LATITUDE","LONGITUDE","POPULATIONCDF"
5278,"75087","Rockwall","TX","214",10486,5939,"USA",32.93333,-96.46667,0.7823581
5279,"78584","Roma","TX","210",8059,3384,"USA",26.4,-99.08334,0.7824043
5280,"77471","Rosenberg","TX","713",20183,17840,"USA",29.56667,-95.81667,0.7825199
5281,"78681","Round Rock","TX","512",30923,12740,"USA",30.51667,-97.68333,0.7826971
5282,"75088","Rowlett","TX","214",23260,7522,"USA",32.9,-96.56667,0.7828303
5283,"75048","Sachse","TX","214",5346,1640,"USA",32.98333,-96.6,0.7828609
5284,"76179","Saginaw","TX","817",8551,5736,"USA",32.86666,-97.36667,0.7829099
5285,"76902","San Angelo","TX","915",84462,73240,"USA",31.46667,-100.4333,0.7833938
5286,"78265","San Antonio","TX","210",935393,785940,"USA",29.41667,-98.5,0.7887526
5287,"78586","San Benito","TX","210",20125,17988,"USA",26.13333,-97.63333,0.788868
5288,"78589","San Juan","TX","210",10815,7608,"USA",26.18333,-98.15,0.7889299
5289,"78666","San Marcos","TX","512",28738,23420,"USA",29.88333,-97.93333,0.7890945
5290,"77510","Santa Fe","TX","713",8429,6172,"USA",29.35,-95.05,0.7891428
5291,"78154","Schertz","TX","210",10597,7262,"USA",29.55,-98.25,0.7892035
5292,"77586","Seabrook","TX","713",6685,4670,"USA",29.56667,-95.03333,0.7892419
5293,"75159","Seagoville","TX","214",8969,7304,"USA",32.63334,-96.53333,0.7892932
5294,"78155","Seguin","TX","210",18692,17854,"USA",29.56667,-97.96667,0.7894003
5295,"79360","Seminole","TX","915",6342,6080,"USA",32.71667,-102.65,0.7894366
5296,"75090","Sherman","TX","903",31584,30413,"USA",33.63334,-96.6,0.7896176
5297,"77656","Silsbee","TX","409",6368,7684,"USA",30.35,-94.18333,0.7896541
5298,"78387","Sinton","TX","512",5549,6044,"USA",28.03333,-97.51667,0.7896858
5299,"79364","Slaton","TX","806",6078,6804,"USA",33.43333,-101.65,0.7897207
5300,"79549","Snyder","TX","915",12195,12705,"USA",32.73333,-100.9167,0.7897905
5301,"79910","Socorro","TX","915",22995,12341,"USA",,,0.7899222
5302,"77587","South Houston","TX","713",14207,13293,"USA",29.66667,-95.23333,0.7900037
5303,"76092","Southlake","TX","817",7082,2808,"USA",32.95,-97.11667,0.7900442
5304,"77373","Spring","TX","713",33111,,"USA",30.08333,-95.41666,0.7902339
5305,"77477","Stafford","TX","713",8395,4755,"USA",29.61667,-95.56667,0.790282
5306,"76401","Stephenville","TX","817",13502,11881,"USA",32.21667,-98.2,0.7903594
5307,"77478","Sugar Land","TX","713",24549,8826,"USA",29.61667,-95.63333,0.7905
5308,"75482","Sulphur Springs","TX","903",14062,12804,"USA",33.13334,-95.6,0.7905806
5309,"79556","Sweetwater","TX","915",11967,12242,"USA",32.45,-100.45,0.7906491
5310,"76574","Taylor","TX","512",11472,10619,"USA",30.56667,-97.41666,0.7907149
5311,"76501","Temple","TX","817",46150,42354,"USA",31.1,-97.35,0.7909793
5312,"75160","Terrell","TX","214",12490,13269,"USA",32.73333,-96.28333,0.7910508
5313,"75501","Texarkana","TX","903",31658,31271,"USA",33.43333,-94.05,0.7912322
5314,"77590","Texas City","TX","409",40822,41201,"USA",29.4,-94.9,0.791466
5315,"75056","The Colony","TX","214",22113,11586,"USA",33.08333,-96.88333,0.7915927
5316,"77387","The Woodlands","TX","713",29205,8443,"USA",30.15,-95.46667,0.79176
5317,"77335","Tomball","TX","713",6370,3996,"USA",30.1,-95.61667,0.7917965
5318,"","Town West","TX","",6166,,"USA",,,0.7918319
5319,"75702","Tyler","TX","903",75450,70508,"USA",32.35,-95.3,0.7922641
5320,"78148","Universal City","TX","512",13057,10720,"USA",29.55,-98.28333,0.7923389
5321,"76308","University Park","TX","214",22259,22254,"USA",32.85,-96.8,0.7924664
5322,"78801","Uvalde","TX","210",14729,14178,"USA",29.21667,-99.78333,0.7925508
5323,"76384","Vernon","TX","817",12001,12695,"USA",34.15,-99.28333,0.7926195
5324,"77901","Victoria","TX","512",55076,50695,"USA",28.8,-97,0.7929351
5325,"77662","Vidor","TX","409",10935,11834,"USA",30.11667,-94.01667,0.7929977
5326,"76702","Waco","TX","817",103590,101261,"USA",31.55,-97.15,0.7935912
5327,"76148","Watauga","TX","817",20009,10284,"USA",32.86666,-97.26667,0.7937058
5328,"75165","Waxahachie","TX","214",17984,14624,"USA",32.4,-96.85,0.7938089
5329,"76086","Weatherford","TX","817",14804,12049,"USA",32.76667,-97.8,0.7938936
5330,"78728","Wells Branch","TX","512",7094,,"USA",,,0.7939343
5331,"78596","Weslaco","TX","210",21877,19331,"USA",26.16667,-98,0.7940596
5332,"79764","West Odessa","TX","915",16568,,"USA",,,0.7941545
5333,"77005","West University Place","TX","713",12920,12010,"USA",29.71667,-95.43333,0.7942286
5334,"77488","Wharton","TX","409",9011,9033,"USA",29.31667,-96.1,0.7942802
5335,"75693","White Oak","TX","903",5136,4415,"USA",32.51667,-94.86667,0.7943096
5336,"76108","White Settlement","TX","817",15472,13508,"USA",32.76667,-97.45,0.7943982
5337,"76307","Wichita Falls","TX","817",96259,94201,"USA",33.9,-98.5,0.7949497
5338,"78239","Windcrest","TX","210",5331,5332,"USA",29.51667,-98.38333,0.7949803
5339,"76712","Woodway","TX","817",8695,7091,"USA",31.5,-97.23333,0.7950301
5340,"75098","Wylie","TX","214",8716,3152,"USA",33.01667,-96.55,0.79508
5341,"77995","Yoakum","TX","512",5611,6148,"USA",29.28333,-97.15,0.7951121
5342,"78076","Zapata","TX","512",7119,3831,"USA",26.91667,-99.26667,0.795153
5343,"84003","American Fork","UT","801",15722,12564,"USA",40.38334,-111.8,0.795243
5344,"84010","Bountiful","UT","801",36147,32877,"USA",40.88334,-111.8833,0.7954501
5345,"84302","Brigham City","UT","801",15644,15596,"USA",41.51667,-112.0167,0.7955397
5346,"84109","Canyon Rim","UT","801",10527,,"USA",,,0.7956
5347,"84720","Cedar City","UT","801",13443,10972,"USA",37.68333,-113.0667,0.7956771
5348,"84014","Centerville","UT","801",11500,8069,"USA",40.91667,-111.8833,0.7957429
5349,"84015","Clearfield","UT","801",21435,17982,"USA",41.11666,-112.0333,0.7958657
5350,"84015","Clinton","UT","801",7945,5777,"USA",41.15,-112.0667,0.7959113
5351,"84121","Cottonwood Heights","UT","801",28766,22665,"USA",40.61666,-111.8167,0.7960761
5352,"","Cottonwood West","UT","801",17476,11117,"USA",,,0.7961761
5353,"84020","Draper","UT","801",7143,5521,"USA",40.53333,-111.8667,0.7962171
5354,"84109","East Millcreek","UT","801",21184,24150,"USA",40.7,-111.8167,0.7963384
5355,"84025","Farmington","UT","801",9049,4691,"USA",40.98333,-111.8833,0.7963903
5356,"84004","Highland","UT","801",5007,2435,"USA",40.41667,-111.8,0.796419
5357,"84117","Holladay-Cottonwood","UT","801",14095,22189,"USA",,,0.7964997
5358,"84037","Kaysville","UT","801",13961,9811,"USA",41.03333,-111.9333,0.7965797
5359,"84118","Kearns","UT","801",28374,21353,"USA",40.65,-112,0.7967423
5360,"84041","Layton","UT","801",41784,22862,"USA",41.06667,-111.9667,0.7969816
5361,"84043","Lehi","UT","801",8475,6848,"USA",40.4,-111.85,0.7970302
5362,"","Little Cottonwood Creek Valley","UT","801",5042,,"USA",,,0.7970591
5363,"84321","Logan","UT","801",32771,26844,"USA",41.73333,-111.8333,0.7972468
5364,"84044","Magna","UT","801",17829,13138,"USA",40.7,-112.1,0.797349
5365,"84047","Midvale","UT","801",11886,10146,"USA",40.61666,-111.9,0.797417
5366,"84109","Millcreek","UT","801",32230,,"USA",,,0.7976017
5367,"84117","Mount Olympus","UT","801",7413,6068,"USA",40.68333,-111.8,0.7976441
5368,"84107","Murray","UT","801",31274,25750,"USA",40.66667,-111.8833,0.7978233
5369,"84404","North Ogden","UT","801",11593,9309,"USA",41.31667,-111.9667,0.7978898
5370,"84054","North Salt Lake","UT","801",6464,5548,"USA",40.83333,-111.9167,0.7979268
5371,"84401","Ogden","UT","801",63943,64407,"USA",41.21667,-111.9667,0.7982931
5372,"","Oquirrh","UT","801",7593,,"USA",,,0.7983366
5373,"84057","Orem","UT","801",67561,52399,"USA",40.31667,-111.7,0.7987236
5374,"84651","Payson","UT","801",9510,8246,"USA",40.05,-111.7333,0.7987781
5375,"84062","Pleasant Grove","UT","801",13476,10833,"USA",40.36666,-111.7333,0.7988554
5376,"84501","Price","UT","801",8712,9086,"USA",39.6,-110.8167,0.7989053
5377,"84601","Provo","UT","801",86835,74111,"USA",40.23333,-111.65,0.7994027
5378,"84701","Richfield","UT","801",5593,5482,"USA",38.76667,-112.0833,0.7994348
5379,"84403","Riverdale","UT","801",6419,6031,"USA",41.18333,-112,0.7994716
5380,"84065","Riverton","UT","801",11261,7032,"USA",40.51667,-111.9333,0.799536
5381,"84067","Roy","UT","801",24595,19694,"USA",41.16667,-112.0333,0.799677
5382,"84770","Saint George","UT","801",28572,11350,"USA",,,0.7998406
5383,"84101","Salt Lake City","UT","801",159928,163034,"USA",40.75,-111.8833,0.8007569
5384,"84070","Sandy","UT","801",75240,52210,"USA",,,0.8011879
5385,"84335","Smithfield","UT","801",5566,4993,"USA",41.83333,-111.8333,0.8012198
5386,"84095","South Jordan","UT","801",12215,7492,"USA",40.5,-112.05,0.8012898
5387,"84403","South Ogden","UT","801",12105,11366,"USA",41.18333,-111.95,0.8013591
5388,"84115","South Salt Lake","UT","801",10129,10413,"USA",40.71667,-111.8833,0.8014172
5389,"84660","Spanish Fork","UT","801",11272,9825,"USA",40.11666,-111.65,0.8014817
5390,"84663","Springville","UT","801",13950,12101,"USA",40.16667,-111.6167,0.8015617
5391,"84015","Sunset","UT","801",5128,5733,"USA",41.13334,-112.0333,0.801591
5392,"84107","Taylorsville-Bennion","UT","801",52351,17448,"USA",,,0.801891
5393,"84074","Tooele","UT","801",13887,14335,"USA",40.53333,-112.3,0.8019705
5394,"84047","Union","UT","801",13684,9665,"USA",40.61666,-111.8833,0.8020489
5395,"84078","Vernal","UT","801",6640,6600,"USA",40.45,-109.5333,0.8020869
5396,"84403","Washington Terrace","UT","801",8189,8212,"USA",41.16667,-111.9833,0.8021339
5397,"84084","West Jordan","UT","801",42915,27325,"USA",40.6,-111.9833,0.8023797
5398,"84119","West Valley City","UT","801",86969,72509,"USA",,,0.802878
5399,"84070","White City","UT","801",6506,7267,"USA",40.56667,-111.8667,0.8029152
5400,"84087","Woods Cross","UT","801",5384,4263,"USA",40.86666,-111.9,0.8029461
5401,"24210","Abingdon","VA","703",7003,4318,"USA",36.71667,-81.98333,0.8029862
5402,"22313","Alexandria","VA","703",111182,103217,"USA",38.8,-77.05,0.8036231
5403,"22003","Annandale","VA","703",50975,49524,"USA",38.83333,-77.2,0.8039152
5404,"","Aquia Harbour","VA","",6308,2870,"USA",,,0.8039513
5405,"22210","Arlington","VA","703",170936,152599,"USA",38.88334,-77.11667,0.8049306
5406,"23005","Ashland","VA","804",5864,4640,"USA",37.76667,-77.48333,0.8049642
5407,"22041","Bailey¿s Crossroads","VA","703",19507,12564,"USA",38.85,-77.13333,0.8050759
5408,"24523","Bedford","VA","703",6073,5991,"USA",37.33333,-79.51667,0.8051108
5409,"22306","Belle Haven","VA","804",6427,6520,"USA",37.55,-75.81667,0.8051476
5410,"23234","Bellwood","VA","804",6178,6439,"USA",37.4,-77.43333,0.8051829
5411,"23234","Bensley","VA","804",5093,5299,"USA",37.4,-77.45,0.8052121
5412,"24060","Blacksburg","VA","703",34590,30638,"USA",37.23333,-80.41666,0.8054103
5413,"24605","Bluefield","VA","703",5363,5946,"USA",37.25,-81.28333,0.805441
5414,"23235","Bon Air","VA","804",16413,16224,"USA",37.51667,-77.56667,0.8055351
5415,"24203","Bristol","VA","703",18426,19042,"USA",36.6,-82.18333,0.8056406
5416,"24416","Buena Vista","VA","703",6406,6717,"USA",37.73333,-79.35,0.8056773
5417,"","Bull Run","VA","",5525,,"USA",,,0.8057089
5418,"22015","Burke","VA","703",57734,33835,"USA",38.8,-77.26667,0.8060398
5419,"24018","Cave Spring","VA","703",24053,21682,"USA",37.23333,-80,0.8061775
5420,"22020","Centreville","VA","703",26585,7473,"USA",38.83333,-77.43333,0.8063298
5421,"22021","Chantilly","VA","703",29337,12259,"USA",38.9,-77.43333,0.8064979
5422,"22906","Charlottesville","VA","804",40475,39916,"USA",38.03333,-78.5,0.8067298
5423,"23320","Chesapeake","VA","804",151982,114486,"USA",36.83333,-76.28333,0.8076005
5424,"23831","Chester","VA","804",14986,11728,"USA",37.35,-77.45,0.8076863
5425,"24073","Christiansburg","VA","703",15004,10345,"USA",37.13334,-80.36667,0.8077723
5786,"53081","Sheboygan","WI","414",49587,48085,"USA",43.76667,-87.75,0.8552813
5787,"53085","Sheboygan Falls","WI","414",5823,5253,"USA",43.73333,-87.81667,0.8553147
5788,"53211","Shorewood","WI","414",14116,14327,"USA",43.08333,-87.9,0.8553955
5789,"53172","South Milwaukee","WI","414",20958,21069,"USA",42.91667,-87.86667,0.8555156
5790,"54656","Sparta","WI","608",7788,6934,"USA",43.93333,-90.81667,0.8555602
5791,"54481","Stevens Point","WI","715",23006,22970,"USA",44.51667,-89.56667,0.855692
5792,"53589","Stoughton","WI","608",8786,7589,"USA",42.91667,-89.21667,0.8557423
5793,"54235","Sturgeon Bay","WI","414",9176,8847,"USA",44.83333,-87.38333,0.8557949
5794,"53590","Sun Prairie","WI","608",15333,12931,"USA",43.18333,-89.21667,0.8558828
5795,"54880","Superior","WI","715",27134,29571,"USA",46.73333,-92.1,0.8560382
5796,"53089","Sussex","WI","414",5039,3482,"USA",43.13334,-88.21667,0.8560671
5797,"54660","Tomah","WI","608",7570,7204,"USA",43.98333,-90.5,0.8561105
5798,"54241","Two Rivers","WI","414",13030,13354,"USA",44.15,-87.56667,0.8561851
5799,"53593","Verona","WI","608",5374,3336,"USA",42.98333,-89.53333,0.8562159
5800,"53094","Watertown","WI","414",19142,18113,"USA",43.2,-88.71667,0.8563255
5801,"53186","Waukesha","WI","414",56958,50365,"USA",43.01667,-88.23333,0.8566518
5802,"53597","Waunakee","WI","608",5897,3866,"USA",43.18333,-89.45,0.8566856
5803,"53963","Waupun","WI","414",8844,8132,"USA",43.63334,-88.73333,0.8567363
5805,"53213","Wauwatosa","WI","414",49366,51308,"USA",43.05,-88,0.8570191
5806,"53214","West Allis","WI","414",63221,63982,"USA",43.01667,-88,0.8573813
5807,"53095","West Bend","WI","414",24470,21484,"USA",43.41667,-88.18333,0.8575215
5808,"54476","Weston","WI","715",9714,8775,"USA",44.9,-89.58334,0.8575771
5809,"53217","Whitefish Bay","WI","414",14272,14930,"USA",43.38334,-87.9,0.8576589
5810,"53190","Whitewater","WI","414",12636,11520,"USA",42.83333,-88.73333,0.8577313
5811,"54494","Wisconsin Rapids","WI","715",18245,17995,"USA",44.38334,-89.81667,0.8578358
5812,"25801","Beckley","WV","304",18274,20492,"USA",37.78333,-81.18333,0.8579405
5813,"24701","Bluefield","WV","304",12756,16060,"USA",37.26667,-81.21667,0.8580136
5814,"26330","Bridgeport","WV","304",6695,6604,"USA",39.3,-80.25,0.858052
5815,"26201","Buckhannon","WV","304",5909,6820,"USA",39,-80.23333,0.8580858
5816,"25301","Charleston","WV","304",57287,63968,"USA",38.35,-81.63333,0.858414
5817,"26301","Clarksburg","WV","304",17970,22371,"USA",39.28333,-80.35,0.8585169
5818,"25301","Cross Lanes","WV","304",10878,,"USA",,,0.8585793
5819,"25064","Dunbar","WV","304",8697,9285,"USA",38.36666,-81.73333,0.8586291
5820,"26241","Elkins","WV","304",7494,8536,"USA",38.91667,-79.85,0.858672
5821,"26554","Fairmont","WV","304",20210,23863,"USA",39.48333,-80.15,0.8587878
5822,"26354","Grafton","WV","304",5524,6845,"USA",39.35,-80.03333,0.8588194
5823,"25704","Huntington","WV","304",54844,63684,"USA",38.41667,-82.45,0.8591337
5824,"26726","Keyser","WV","304",5870,6569,"USA",39.43333,-78.98333,0.8591673
5825,"25401","Martinsburg","WV","304",14073,13063,"USA",39.45,-77.96667,0.8592479
5826,"26505","Morgantown","WV","304",25879,27605,"USA",39.63334,-79.95,0.8593962
5827,"26041","Moundsville","WV","304",10753,12419,"USA",39.91667,-80.73333,0.8594577
5828,"26155","New Martinsville","WV","304",6705,7109,"USA",39.65,-80.86667,0.8594962
5829,"25143","Nitro","WV","304",6851,8074,"USA",38.4,-81.83334,0.8595354
5830,"25901","Oak Hill","WV","304",6812,7120,"USA",37.98333,-81.15,0.8595744
5831,"26101","Parkersburg","WV","304",33862,39946,"USA",39.26667,-81.56667,0.8597685
5832,"","Pea Ridge","WV","304",6535,,"USA",,,0.8598059
5833,"24740","Princeton","WV","304",7043,7538,"USA",37.36666,-81.1,0.8598462
5834,"25177","Saint Albans","WV","304",11257,12402,"USA",,,0.8599107
5835,"25303","South Charleston","WV","304",13645,15968,"USA",38.36666,-81.68333,0.8599889
5836,"25569","Teays Valley","WV","304",8436,,"USA",,,0.8600372
5837,"26105","Vienna","WV","304",10862,11618,"USA",39.33333,-81.55,0.8600994
5838,"26062","Weirton","WV","304",22124,25371,"USA",40.4,-80.58334,0.8602262
5839,"26003","Wheeling","WV","304",34882,43070,"USA",40.06667,-80.71667,0.860426
5840,"82601","Casper","WY","307",46765,51016,"USA",42.85,-106.3167,0.8606939
5841,"82001","Cheyenne","WY","307",50008,47283,"USA",41.13334,-104.8167,0.8609805
5842,"82414","Cody","WY","307",7897,6599,"USA",44.53333,-109.05,0.8610257
5843,"82633","Douglas","WY","307",5076,6030,"USA",42.75,-105.4,0.8610548
5844,"82930","Evanston","WY","307",10904,6265,"USA",41.26667,-110.9667,0.8611172
5845,"82716","Gillette","WY","307",17545,12134,"USA",44.3,-105.5,0.8612177
5846,"82935","Green River","WY","307",12711,12807,"USA",41.53333,-109.4667,0.8612906
5847,"82520","Lander","WY","307",7023,7867,"USA",42.83333,-108.7333,0.8613308
5849,"82435","Powell","WY","307",5292,5310,"USA",44.75,-108.7667,0.8613611
5850,"82301","Rawlins","WY","307",9380,11547,"USA",41.78333,-107.2333,0.8614148
5851,"82501","Riverton","WY","307",9202,9562,"USA",43.03333,-108.3833,0.8614675
5852,"82901","Rock Springs","WY","307",19050,19458,"USA",41.58333,-109.2333,0.8615767
5853,"82801","Sheridan","WY","307",13904,15146,"USA",44.8,-106.9667,0.8616564
5854,"82240","Torrington","WY","307",5651,5441,"USA",42.06667,-104.1833,0.8616887
5855,"82401","Worland","WY","307",5742,6391,"USA",44.01667,-107.95,0.8617216
5857,"90052","Los Angeles","CA","213",8863164,0,"USA",34,-118.25,0.9124983
5858,"92109","San Diego","CA","619",2498016,0,"USA",32.71667,-117.1667,0.9268093
5860,"55401","Minneapolis","MN","612",368383,0,"USA",44.96667,-93.25,0.9289197
5861,"63155","St. Louis","MO","314",396685,0,"USA",38.65,-90.25,0.9311923
5862,"03101","Manchester","NH","603",99567,0,"USA",43,-71.46667,0.9317628
5864,"70113","New Orleans","LA","504",496938,0,"USA",30,-90.08333,0.9346097
5865,"47401","Bloomington","IN","812",60633,0,"USA",39.16667,-86.53333,0.934957
5866,"60601","Chicago","IL","312",2783726,0,"USA",41.81667,-87.61667,0.9509049
5869,"31601","Valdosta","GA","912",39806,0,"USA",30.83333,-83.28333,0.951133
5870,"80901","Colorado Springs","CO","719",281140,0,"USA",38.83333,-104.8167,0.9527436
5871,"32601","Gainesville","FL","904",84770,0,"USA",29.66667,-82.33334,0.9532292
5875,"42101","Bowling Green","KY","502",48500,0,"USA",36.98333,-86.45,0.9535071
5878,"40201","Louisville","KY","502",269063,0,"USA",38.25,-85.76667,0.9550485
5879,"40219","Okolona","KY","502",18902,0,"USA",38.13334,-85.68333,0.9551568
5880,"42301","Owensboro","KY","502",53549,0,"USA",37.76667,-87.11667,0.9554636
5881,"42001","Paducah","KY","502",27256,0,"USA",37.08333,-88.61667,0.9556198
5882,"40258","Pleasure Ridge","KY","502",18800,0,"USA",0,0,0.9557275
5883,"40207","St. Matthews","KY","502",15800,0,"USA",38.25,-85.63333,0.9558179
5884,"40065","Shelbyville","KY","502",6238,0,"USA",38.21667,-85.23333,0.9558537
5888,"48823","East Lansing","MI","517",50677,0,"USA",42.73333,-84.48333,0.956144
5890,"48106","Ann Arbor","MI","313",109592,0,"USA",42.28333,-83.75,0.9567719
5891,"49930","Hancock","MI","906",4547,0,"USA",47.13334,-88.58334,0.9567979
5892,"59101","Billings","MT","406",81151,0,"USA",45.78333,-108.5,0.9572628
5893,"68106","Omaha","NE","402",335795,0,"USA",41.28333,-96.01667,0.9591866
5894,"89114","Las Vegas","NV","702",258295,0,"USA",36.16667,-115.15,0.9606664
5896,"10451","Bronx","NY","718",0,0,"USA",40.71667,-74,0.9606721
5898,"28202","Charlotte","NC","704",395964,0,"USA",35.21667,-80.85,0.9629405
5899,"15219","Pittsburgh","PA","412",369879,0,"USA",40.43333,-80.01667,0.9650595
5900,"02904","Providence","RI","401",160728,0,"USA",41.81667,-71.4,0.9659804
5901,"29401","Charleston","SC","803",295039,0,"USA",32.76667,-79.93333,0.9676706
